@relation 'actinopterygii'

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute class hierarchical perciformes/pomacentridae/chromis/c-chrysura,perciformes/acanthuridae/acanthurus/a-nigrofuscus,perciformes/chaetodontidae/chaetodon/c-lunulatus,beryciformes/holocentridae/myripristis/m-kuntee,perciformes/chaetodontidae/chaetodon/c-trifascialis,perciformes/pomacentridae/dascyllus/d-reticulatus,perciformes/pomacentridae/plectroglyphidodon/p-dickii,perciformes/pomacentridae/amphiprion/a-clarkii,perciformes/acanthuridae/zebrasoma/z-scopas,perciformes/pomacentridae/neoglyphidodon/n-nigroris,perciformes/pomacentridae/dascyllus/d-aruanus,perciformes/pomacentridae/abudefduf/a-vaigiensis,perciformes/pempheridae/pempheris/p-vanicolensis,perciformes/labridae/hemigymnus/h-melapterus,perciformes/chaetodontidae/chaetodon/c-speculum

@data
0.201985,0.858512,0.818011,12.481768,0.883068,6.394608,49.467246,1.907897,3.151284,0.792976,0.682065,-0.57862,0.960798,0.944536,1.67576,perciformes/pomacentridae/chromis/c-chrysura
0.187276,0.115457,0.960358,7.778502,0.944337,5.060075,31.31383,1.814417,2.74449,0.103078,0.355997,-0.731432,0.978662,0.968191,1.778264,perciformes/pomacentridae/dascyllus/d-reticulatus
0.188806,0.204545,0.97881,28.677686,0.915909,9.798797,115.117647,2.019557,3.141352,0.17661,0.48861,-0.685512,0.980937,0.98299,1.841089,perciformes/pomacentridae/dascyllus/d-reticulatus
0.185919,0.101235,0.979153,18.622176,0.954737,8.079646,74.891471,1.864486,2.807213,0.093788,0.314446,-0.783038,0.986416,0.984399,1.886503,perciformes/pomacentridae/dascyllus/d-reticulatus
0.075893,0.485898,0.951848,21.645079,0.845501,8.179775,86.604678,2.557376,4.211914,0.417024,0.74768,-0.574481,0.983083,0.952632,1.81519,perciformes/pomacentridae/dascyllus/d-aruanus
0.254627,0.113813,0.924048,26.003975,0.943094,10.082067,104.531239,1.528079,2.318365,0.100985,0.354414,-0.669301,0.950217,0.931642,1.910545,beryciformes/holocentridae/myripristis/m-kuntee
0.133895,0.485124,0.899297,15.602362,0.819421,7.295868,62.379339,2.212392,3.71109,0.405294,0.776912,-0.460139,0.944013,0.902856,1.796599,perciformes/pomacentridae/amphiprion/a-clarkii
0.176901,0.396886,0.970736,31.529368,0.894426,9.980769,126.343407,1.957742,3.147557,0.352118,0.608133,-0.633413,0.972598,0.976165,1.731092,perciformes/pomacentridae/dascyllus/d-reticulatus
0.177415,0.393928,0.934098,24.959166,0.870632,9.405776,100.029619,2.130094,3.516452,0.339301,0.671113,-0.565332,0.968205,0.940712,1.712633,perciformes/pomacentridae/chromis/c-chrysura
0.258619,0.08986,0.982981,21.83196,0.95507,8.792995,87.786567,1.689457,2.52723,0.08302,0.302213,-0.777362,0.979689,0.987534,1.887696,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.178756,0.160452,0.956528,29.8318,0.922034,10.611676,119.829002,1.908789,2.923856,0.136906,0.441125,-0.676738,0.974548,0.960368,1.856101,beryciformes/holocentridae/myripristis/m-kuntee
0.229954,0.128125,0.977247,19.650089,0.939006,8.237216,78.98608,1.736655,2.64394,0.112997,0.380209,-0.724174,0.974826,0.981765,1.695583,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.245796,0.106698,0.983301,19.89186,0.947095,8.203651,79.972493,1.726261,2.599307,0.095833,0.339651,-0.754987,0.978394,0.986574,1.819045,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.134443,0.570673,0.913342,10.650327,0.801202,5.45625,42.370673,2.25124,3.821471,0.479688,0.835812,-0.460874,0.947941,0.915209,1.770605,perciformes/pomacentridae/amphiprion/a-clarkii
0.273784,0.328571,0.888219,43.037393,0.87898,12.92585,172.627891,1.726463,2.877642,0.280081,0.628976,-0.50808,0.926898,0.910149,1.676831,perciformes/pomacentridae/amphiprion/a-clarkii
0.170415,0.121517,0.966464,16.352171,0.941821,7.657637,65.764792,1.949955,2.948009,0.107838,0.367509,-0.736245,0.983754,0.968845,1.902272,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.311461,0.080411,0.947663,19.661958,0.960958,8.724638,79.111734,1.481661,2.223848,0.076421,0.277399,-0.748325,0.964359,0.948858,1.819492,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.225215,0.240889,0.931096,27.938939,0.897689,10.266667,112.155556,1.923018,3.066094,0.203847,0.547381,-0.588651,0.960475,0.93847,1.791966,perciformes/pomacentridae/chromis/c-chrysura
0.291344,0.135286,0.909192,15.533793,0.935517,7.722515,62.481567,1.586105,2.432445,0.118406,0.393105,-0.642878,0.948786,0.914264,1.911911,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.176139,0.505033,0.892867,27.814403,0.90099,10.122308,111.384246,1.975815,3.27547,0.459182,0.597497,-0.631218,0.975319,0.945977,1.849527,perciformes/pomacentridae/chromis/c-chrysura
0.197311,0.110493,0.975592,20.549193,0.944754,8.583625,82.621781,1.815985,2.730406,0.098495,0.347545,-0.75073,0.981036,0.979986,1.775961,perciformes/pomacentridae/dascyllus/d-reticulatus
0.365045,0.091711,0.908688,20.651368,0.954145,9.008818,83.075838,1.282124,1.941425,0.084408,0.306478,-0.667282,0.925681,0.920297,1.825394,beryciformes/holocentridae/myripristis/m-kuntee
0.253697,0.161992,0.915754,51.704633,0.92057,14.278104,207.547945,1.591814,2.466963,0.137771,0.444026,-0.595171,0.936136,0.942083,1.772511,perciformes/pomacentridae/abudefduf/a-vaigiensis
0.168421,0.194028,0.968672,11.970067,0.919497,5.988899,48.059568,2.041952,3.181769,0.168025,0.474167,-0.692788,0.982699,0.970011,1.7747,perciformes/pomacentridae/chromis/c-chrysura
0.145312,0.096692,0.988531,16.121358,0.95609,6.932272,64.82103,2.119366,3.167853,0.089997,0.306587,-0.814295,0.993533,0.989936,1.88093,perciformes/pomacentridae/dascyllus/d-reticulatus
0.13272,0.967122,0.919195,36.275139,0.838718,11.038668,144.822374,2.282428,3.914016,0.877236,0.844434,-0.54186,0.972352,0.923662,1.766152,perciformes/pomacentridae/dascyllus/d-aruanus
0.28196,0.070911,0.985811,34.303011,0.967495,11.3103,137.84705,1.639897,2.445291,0.070038,0.24699,-0.826082,0.983861,0.989555,1.774951,perciformes/pomacentridae/chromis/c-chrysura
0.203107,0.117398,0.977282,30.839272,0.942003,10.662427,123.905117,1.835665,2.769644,0.103966,0.361829,-0.742556,0.980834,0.981526,1.796162,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.322493,0.084048,0.948527,27.302565,0.957976,10.324185,109.770497,1.3412,2.01899,0.078661,0.288546,-0.722646,0.947717,0.950414,1.887785,beryciformes/holocentridae/myripristis/m-kuntee
0.33933,0.079297,0.936659,20.290902,0.960351,8.900285,81.639601,1.349869,2.026747,0.075098,0.27705,-0.726787,0.949274,0.941588,1.754637,beryciformes/holocentridae/myripristis/m-kuntee
0.212668,0.385453,0.944007,26.592938,0.886855,9.65434,106.588717,2.001688,3.297004,0.338115,0.627861,-0.591398,0.968113,0.958723,1.741009,perciformes/pomacentridae/chromis/c-chrysura
0.261615,0.168438,0.970247,20.513466,0.932755,8.44146,82.412043,1.742894,2.707377,0.149037,0.423068,-0.689526,0.970619,0.97473,1.827228,perciformes/pomacentridae/dascyllus/d-reticulatus
0.168229,0.200762,0.980666,29.054565,0.921742,9.801143,116.629093,2.097931,3.240639,0.175462,0.467849,-0.709248,0.985698,0.983082,1.938992,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.196031,0.096512,0.988504,15.989476,0.958342,6.899085,64.291609,1.841699,2.765404,0.090772,0.298194,-0.803978,0.987783,0.990809,1.864693,perciformes/pomacentridae/dascyllus/d-reticulatus
0.136983,0.554441,0.911122,30.341968,0.846598,10.466357,121.466601,2.209284,3.750891,0.483205,0.766795,-0.506104,0.959817,0.922408,1.719148,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.138838,0.178808,0.956445,24.019427,0.916786,9.404992,96.485736,2.170705,3.336982,0.15231,0.467695,-0.678217,0.983582,0.961035,1.773136,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.259731,0.105696,0.99035,20.183787,0.966794,7.701262,81.109806,1.620336,2.438665,0.103081,0.257813,-0.843827,0.985674,0.991013,1.742466,perciformes/pomacentridae/chromis/c-chrysura
0.289031,0.248838,0.969102,42.678866,0.90852,12.465409,171.244736,1.716686,2.741488,0.216063,0.525562,-0.636981,0.960665,0.975259,1.697187,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.10997,0.877778,0.828179,16.749964,0.756285,7.566667,66.594017,2.252787,4.047647,0.755582,0.980293,-0.32926,0.892843,0.83141,1.672889,perciformes/pomacentridae/amphiprion/a-clarkii
0.25831,0.13643,0.953638,25.395764,0.933291,9.813769,102.059008,1.676229,2.561237,0.118575,0.39852,-0.678641,0.963319,0.960677,1.78048,beryciformes/holocentridae/myripristis/m-kuntee
0.210843,0.152478,0.936986,24.614899,0.92551,9.706997,98.912828,1.768232,2.713059,0.130712,0.427595,-0.647038,0.961952,0.938592,1.69507,beryciformes/holocentridae/myripristis/m-kuntee
0.127859,0.407198,0.845504,39.612175,0.833226,12.407736,158.816009,2.037327,3.418599,0.336401,0.722803,-0.417198,0.913815,0.851832,1.772908,perciformes/pomacentridae/abudefduf/a-vaigiensis
0.255415,0.20506,0.937276,20.696364,0.923214,8.763199,83.127121,1.790171,2.824325,0.180183,0.467858,-0.646739,0.965797,0.952281,1.771282,perciformes/pomacentridae/chromis/c-chrysura
0.175967,0.177786,0.959409,23.165829,0.920055,9.19113,93.059001,2.034662,3.14058,0.152693,0.461911,-0.685591,0.980933,0.961268,1.820289,perciformes/pomacentridae/amphiprion/a-clarkii
0.205008,0.132231,0.961475,19.810957,0.938248,8.538843,79.644298,1.817349,2.770712,0.116617,0.385887,-0.716779,0.977108,0.963287,1.896042,perciformes/pomacentridae/chromis/c-chrysura
0.205459,0.118588,0.977619,19.499009,0.944518,8.240941,78.391529,1.8017,2.733197,0.106154,0.358815,-0.742968,0.98004,0.981647,1.830827,perciformes/pomacentridae/dascyllus/d-reticulatus
0.222767,0.297238,0.935459,40.07695,0.876672,12.323401,160.779797,1.880972,3.035259,0.249092,0.614855,-0.563158,0.952567,0.949028,1.758585,perciformes/pomacentridae/amphiprion/a-clarkii
0.131616,0.306165,0.921574,28.595091,0.877673,10.354653,114.720388,2.158411,3.48566,0.258063,0.619483,-0.562697,0.966815,0.925751,1.74213,perciformes/pomacentridae/amphiprion/a-clarkii
0.30374,0.070907,0.943799,26.778073,0.964547,10.258125,107.681543,1.365107,2.040339,0.068805,0.255978,-0.75183,0.956239,0.94801,1.8519,beryciformes/holocentridae/myripristis/m-kuntee
0.075989,0.707819,0.923117,22.39637,0.783292,8.467639,89.405911,2.535753,4.386138,0.603915,0.901775,-0.451402,0.960451,0.927127,1.699684,perciformes/pomacentridae/amphiprion/a-clarkii
0.101354,0.330442,0.947934,16.455622,0.873438,7.320231,65.948586,2.359674,3.793186,0.279585,0.637645,-0.605352,0.981251,0.952901,1.888888,perciformes/pomacentridae/chromis/c-chrysura
0.134098,0.251867,0.955445,15.060917,0.896627,7.0268,60.43,2.266463,3.565688,0.213925,0.555561,-0.643534,0.982885,0.958925,1.79701,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.339616,0.123059,0.936463,28.498573,0.939188,10.52509,114.528076,1.437118,2.200072,0.108218,0.373211,-0.651725,0.938508,0.937514,1.923633,beryciformes/holocentridae/myripristis/m-kuntee
0.169509,0.08423,0.992706,20.120952,0.962854,7.606791,80.874027,2.094732,3.121112,0.080874,0.273736,-0.837255,0.994401,0.994941,1.833653,perciformes/pomacentridae/dascyllus/d-reticulatus
0.099776,0.266304,0.970197,29.401182,0.897648,10.017915,117.963567,2.396347,3.769532,0.228236,0.559741,-0.669926,0.98872,0.97092,1.85866,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.202977,0.140224,0.966852,24.972946,0.930689,9.593216,100.35016,1.978445,2.99979,0.121127,0.405948,-0.711465,0.981622,0.968996,1.876374,beryciformes/holocentridae/myripristis/m-kuntee
0.13787,0.177416,0.962341,15.802902,0.921113,7.365377,63.49355,2.217817,3.409561,0.152782,0.459054,-0.697876,0.986981,0.962871,1.751867,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.247896,0.102944,0.945127,25.278509,0.948528,9.898466,101.628768,1.654561,2.489971,0.092833,0.331503,-0.716336,0.968452,0.945795,1.831037,beryciformes/holocentridae/myripristis/m-kuntee
0.21823,0.40678,0.927724,34.858005,0.926035,11.352721,139.733809,1.87645,3.044886,0.375348,0.486577,-0.700561,0.981066,0.98189,1.904857,perciformes/pomacentridae/chromis/c-chrysura
0.240479,0.116923,0.986614,20.372939,0.944718,8.03265,81.875897,1.812325,2.742115,0.104642,0.35683,-0.7616,0.982702,0.989079,1.711533,perciformes/pomacentridae/dascyllus/d-reticulatus
0.149469,0.163097,0.974413,24.274211,0.932932,9.215384,97.508733,2.153249,3.302468,0.143989,0.419834,-0.733522,0.989036,0.97745,1.872437,perciformes/pomacentridae/amphiprion/a-clarkii
0.16986,0.176898,0.948473,31.050717,0.914534,10.863454,124.703959,2.005614,3.081322,0.149542,0.467267,-0.65336,0.974531,0.952182,1.799652,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.194123,0.12064,0.96816,21.182383,0.943916,8.814853,85.158846,1.886168,2.857819,0.10787,0.361585,-0.737562,0.982109,0.97518,1.756902,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.184233,0.163626,0.973681,18.495728,0.9239,7.876548,74.310596,1.978662,3.036104,0.14073,0.441334,-0.697246,0.980419,0.980585,1.905877,perciformes/pomacentridae/dascyllus/d-reticulatus
0.215633,0.127157,0.972214,32.388551,0.94229,11.00402,130.113824,1.838445,2.795079,0.113444,0.37044,-0.733709,0.980203,0.974315,1.868686,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.207928,0.194708,0.932147,26.426649,0.908168,10.029623,106.137762,1.905336,2.964087,0.163957,0.493539,-0.613631,0.963058,0.937537,1.924587,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.108929,0.208586,0.975298,21.244872,0.919208,8.283009,85.287612,2.378217,3.689039,0.181882,0.481815,-0.71917,0.992028,0.97574,1.830529,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.274645,0.07906,0.974006,6.774283,0.961592,4.615385,27.305556,1.505137,2.256383,0.075387,0.274571,-0.779021,0.971507,0.975021,1.801451,perciformes/pomacentridae/dascyllus/d-reticulatus
0.163671,0.178561,0.984489,27.511724,0.923924,9.3599,110.45235,2.120532,3.261253,0.155066,0.453056,-0.723336,0.987505,0.985944,1.74576,perciformes/pomacentridae/dascyllus/d-reticulatus
0.267469,0.090404,0.945434,33.59108,0.95553,11.478992,134.990377,1.55714,2.342011,0.083733,0.302871,-0.733754,0.966305,0.947585,1.967902,beryciformes/holocentridae/myripristis/m-kuntee
0.127284,0.603535,0.872409,23.686016,0.831744,9.266162,94.718687,2.230281,3.827507,0.524085,0.806759,-0.466845,0.950156,0.879393,1.754167,perciformes/pomacentridae/dascyllus/d-aruanus
0.13337,0.257115,0.965426,20.559184,0.896546,8.238779,82.493569,2.256837,3.563483,0.21893,0.559252,-0.662593,0.985252,0.968979,1.796235,perciformes/pomacentridae/chromis/c-chrysura
0.502579,0.11125,0.978595,41.062791,0.958269,12.435143,164.916132,1.212705,1.868266,0.104852,0.304808,-0.729196,0.939585,0.981442,1.776475,perciformes/pomacentridae/chromis/c-chrysura
0.367394,0.064124,0.963631,42.851055,0.967987,12.98802,172.150869,1.40527,2.09193,0.063739,0.238181,-0.780176,0.964964,0.969827,1.809946,beryciformes/holocentridae/myripristis/m-kuntee
0.229535,0.130918,0.981453,17.732742,0.938516,7.568737,71.272119,1.86644,2.836535,0.11547,0.383714,-0.74191,0.98222,0.984759,1.957498,perciformes/pomacentridae/dascyllus/d-reticulatus
0.156591,0.351989,0.931754,38.5664,0.868052,12.029178,154.664456,2.185136,3.562524,0.298052,0.655973,-0.558243,0.967797,0.935981,1.815439,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.163117,0.120196,0.981242,16.601117,0.941651,7.35171,66.742778,2.010015,3.028678,0.106501,0.366345,-0.760472,0.987763,0.982416,1.77055,perciformes/pomacentridae/dascyllus/d-reticulatus
0.254685,0.300469,0.950464,31.379757,0.901572,10.679618,125.885057,1.901476,3.056234,0.26267,0.563725,-0.618164,0.966989,0.955715,1.757062,perciformes/pomacentridae/chromis/c-chrysura
0.119425,0.218907,0.953911,31.450179,0.902762,10.815561,126.256803,2.209565,3.440532,0.184895,0.521707,-0.646964,0.981201,0.957045,1.863419,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.109285,0.303351,0.959799,28.307184,0.886613,9.937662,113.545513,2.359764,3.773465,0.2591,0.602407,-0.636359,0.985117,0.961693,1.931978,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.218199,0.153136,0.985337,29.1314,0.959636,9.810763,116.984661,1.829074,2.765373,0.145561,0.3013,-0.836371,0.990569,0.986151,1.906092,perciformes/pomacentridae/chromis/c-chrysura
0.183306,0.098005,0.977836,10.283606,0.951454,5.713753,41.392553,1.867436,2.795039,0.089319,0.320623,-0.773265,0.985144,0.979301,1.737243,perciformes/pomacentridae/dascyllus/d-reticulatus
0.175333,0.081788,0.988769,21.701017,0.961752,8.530625,87.254469,1.97936,2.949277,0.078068,0.276676,-0.827326,0.992177,0.990341,1.894868,perciformes/pomacentridae/dascyllus/d-reticulatus
0.301123,0.166569,0.931032,27.63147,0.939135,10.312084,111.00284,1.576524,2.464438,0.149952,0.399934,-0.676619,0.958928,0.938342,1.879917,beryciformes/holocentridae/myripristis/m-kuntee
0.214164,0.128205,0.986569,27.779884,0.943234,9.624406,111.59188,1.88326,2.861878,0.114836,0.369548,-0.755246,0.984363,0.989251,1.788027,perciformes/pomacentridae/dascyllus/d-reticulatus
0.20006,0.131636,0.961938,25.034081,0.935941,9.686265,100.609105,1.926117,2.919141,0.115085,0.38885,-0.71547,0.980458,0.963845,1.735927,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.183862,0.416221,0.90302,16.520757,0.8582,7.614082,66.141711,2.057294,3.437566,0.35542,0.702984,-0.492234,0.945526,0.913709,1.728163,perciformes/pomacentridae/amphiprion/a-clarkii
0.193874,0.121229,0.984071,16.166001,0.940743,7.062783,64.98322,1.905441,2.877016,0.107113,0.368972,-0.754281,0.984539,0.986892,1.781885,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.593729,0.071655,0.840225,23.818484,0.964717,9.746032,95.810431,0.842755,1.29164,0.069593,0.25714,-0.61402,0.825591,0.847521,1.8359,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.302309,0.155039,0.92078,35.182526,0.926774,11.728086,141.307096,1.58381,2.451144,0.133693,0.429463,-0.632368,0.946757,0.923011,1.74022,beryciformes/holocentridae/myripristis/m-kuntee
0.213508,0.194767,0.962524,33.938099,0.918211,11.227599,136.258379,1.936365,3.024906,0.168199,0.477428,-0.677887,0.97726,0.965483,1.741506,perciformes/pomacentridae/chromis/c-chrysura
0.216932,0.073093,0.972875,7.474056,0.963454,4.981695,30.133513,1.685001,2.504036,0.070445,0.261566,-0.797466,0.981778,0.975142,1.985431,perciformes/pomacentridae/dascyllus/d-reticulatus
0.304014,0.089778,0.957303,27.233189,0.955111,10.264889,109.483556,1.471524,2.212738,0.082958,0.302023,-0.733557,0.960705,0.957808,1.82231,beryciformes/holocentridae/myripristis/m-kuntee
0.314901,0.120089,0.961323,27.436763,0.941438,10.206573,110.263899,1.585994,2.414922,0.106309,0.3665,-0.705451,0.963361,0.967052,1.731401,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.195587,0.347186,0.915574,9.014724,0.877407,5.307071,36.042424,1.966433,3.215483,0.297371,0.637808,-0.55399,0.956499,0.920541,1.924294,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.253201,0.067943,0.964935,25.20069,0.966028,9.876425,101.351117,1.541093,2.291271,0.066583,0.248287,-0.787933,0.974246,0.965494,1.763771,beryciformes/holocentridae/myripristis/m-kuntee
0.193948,0.158627,0.969599,15.407075,0.931446,7.186163,61.91783,2.069215,3.173914,0.139087,0.421763,-0.714509,0.985213,0.975255,1.763695,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.203392,0.087094,0.982075,8.827877,0.959543,5.090301,35.541582,1.83889,2.750872,0.082233,0.287997,-0.799639,0.987116,0.984074,1.78631,perciformes/pomacentridae/dascyllus/d-reticulatus
0.094452,0.485976,0.961763,27.034476,0.867123,9.12622,108.221341,2.432805,3.995309,0.426067,0.703571,-0.628354,0.987057,0.965279,1.768035,perciformes/pomacentridae/dascyllus/d-aruanus
0.22625,0.116762,0.974603,30.578733,0.942682,10.667046,122.863884,1.798821,2.718829,0.103639,0.360197,-0.744688,0.979936,0.978262,1.832194,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.20583,0.192101,0.982772,29.177784,0.91934,9.747738,117.127293,1.982532,3.077062,0.16612,0.473248,-0.710218,0.98298,0.985283,1.831953,perciformes/pomacentridae/dascyllus/d-reticulatus
0.210544,0.095603,0.989163,17.719274,0.955164,7.327385,71.238477,1.856662,2.783462,0.088563,0.309595,-0.796421,0.987355,0.991353,1.866207,perciformes/pomacentridae/dascyllus/d-reticulatus
0.170059,0.161929,0.980939,16.778776,0.929371,7.111111,67.396641,2.106991,3.227597,0.141379,0.430109,-0.734086,0.988091,0.982302,1.852565,perciformes/pomacentridae/dascyllus/d-reticulatus
0.335917,0.139794,0.972502,30.363094,0.944986,10.580408,121.972882,1.56265,2.394161,0.126672,0.369695,-0.728512,0.967293,0.976121,1.699007,perciformes/pomacentridae/chromis/c-chrysura
0.215643,0.058722,0.988365,16.736175,0.971468,7.571215,67.358204,1.717383,2.540014,0.060012,0.221321,-0.846684,0.987924,0.989052,1.869649,perciformes/pomacentridae/dascyllus/d-reticulatus
0.164078,0.229461,0.959956,28.749943,0.907153,10.206675,115.407253,2.11556,3.318722,0.196867,0.520818,-0.662801,0.981195,0.962859,1.758914,perciformes/pomacentridae/chromis/c-chrysura
0.17481,0.562411,0.927742,16.185156,0.828796,7.043664,64.617466,2.201842,3.74207,0.48347,0.801318,-0.497117,0.957019,0.932397,1.782606,perciformes/pomacentridae/amphiprion/a-clarkii
0.192398,0.131586,0.954398,13.062196,0.939833,6.848705,52.544266,1.915208,2.916915,0.116658,0.38164,-0.719115,0.980914,0.958552,1.84473,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.339614,0.080929,0.955672,38.549627,0.959535,12.301015,154.885417,1.332403,2.00318,0.076322,0.281034,-0.734771,0.949936,0.956959,1.723686,beryciformes/holocentridae/myripristis/m-kuntee
0.231483,0.096926,0.989016,17.901013,0.955102,7.376728,71.967196,1.77133,2.66747,0.089805,0.310904,-0.791282,0.98467,0.990694,1.800494,perciformes/pomacentridae/dascyllus/d-reticulatus
0.362604,0.053571,0.971417,28.479018,0.973214,10.527327,114.519481,1.315057,1.950797,0.055804,0.2089,-0.818777,0.965967,0.975376,1.816012,perciformes/pomacentridae/chromis/c-chrysura
0.178033,0.115335,0.967285,15.712492,0.945737,7.50113,63.202476,1.950252,2.938622,0.103551,0.351171,-0.75092,0.985287,0.968631,1.883203,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.199216,0.072927,0.988024,15.244826,0.965808,7.016963,61.343961,1.859779,2.765812,0.071267,0.254888,-0.831833,0.990218,0.989743,1.74224,perciformes/pomacentridae/dascyllus/d-reticulatus
0.300234,0.134615,0.968402,17.356962,0.934507,7.835566,69.781979,1.557973,2.385158,0.117343,0.394776,-0.705306,0.962097,0.970771,1.76824,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.216438,0.13688,0.975207,22.183442,0.937293,8.845558,89.14876,1.846086,2.819277,0.120674,0.392164,-0.726856,0.979801,0.978393,1.820065,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.125698,0.222606,0.954582,13.591213,0.900731,6.70675,54.56044,2.262452,3.51654,0.187603,0.526706,-0.654104,0.983476,0.957909,1.767457,perciformes/chaetodontidae/chaetodon/c-lunulatus
