@relation 'instrument'

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute class hierarchical aerophone/wood/clarinet,aerophone/wood/flute,membranophone/bimembranophone/bassdrum,aerophone/wood/oboe,aerophone/brass/trombone,idiophone/metal/crotale,membranophone/unimembranophone/tambourine,idiophone/fibrousmaterial/marimba,aerophone/brass/tuba,aerophone/wood/saxophone,aerophone/wood/bassoon,chordophone/pizzicato/guitar,aerophone/brass/horn,idiophone/fibrousmaterial/xylophone,eletrophone/electroacoustic/electricguitar,eletrophone/electronic/keyboard,idiophone/metal/gong,chordophone/pizzicato/mandolin,chordophone/pizzicato/banjo,chordophone/pizzicato/doublebass,idiophone/metal/cymbal,aerophone/brass/trumpet,eletrophone/electronic/synthesizer,membranophone/unimembranophone/timbale,chordophone/arco/violin,chordophone/arco/violadarco,chordophone/arco/cello,membranophone/bimembranophone/snare,eletrophone/electroacoustic/bass,membranophone/bimembranophone/toms,idiophone/metal/bells

@data
-309.270724,-55.534663,-31.296185,21.207676,-12.189762,-5.52116,4.850248,-0.292176,10.5598,5.69702,-7.84215,5.913747,-2.22682,-12.386447,7.481307,-6.252994,0.794521,-0.199182,-4.333213,3.726795,0.714412,-7.949361,7.267633,-0.700411,-4.846675,-1.720161,0.505655,-3.806109,-0.360297,-2.858533,idiophone/fibrousmaterial/xylophone
-300.400598,-55.742779,-23.787306,16.742568,-2.885061,0.491385,2.157065,6.02787,-12.787988,2.438717,1.777344,-4.801831,-8.580324,9.370862,-2.204649,-5.221813,-5.316483,5.42653,-4.441465,-1.722715,0.540719,-1.090423,1.062307,-3.795605,3.766689,-3.41989,-1.029815,1.423692,0.073886,-2.31365,idiophone/fibrousmaterial/xylophone
-240.452782,43.764835,28.325642,-6.636227,-11.297375,-18.582104,-15.813847,4.840214,-10.394624,-5.23294,-4.61848,-8.765857,5.29612,-7.617192,-3.775937,-2.336806,-12.789144,-2.320793,-12.84343,-20.901786,-33.82619,-26.370585,-1.908594,23.039253,26.594128,19.852612,10.029304,-7.177304,0.266527,10.75908,eletrophone/electroacoustic/electricguitar
-74.539716,52.383978,-2.636616,31.702787,-4.921174,-5.441061,-0.809081,0.811112,0.398017,3.156282,-5.053524,-2.584705,1.4182,-1.876819,0.558321,6.560474,4.515593,0.683436,-3.146927,-2.912151,-1.044188,3.292968,1.288286,-1.887352,-2.558101,-0.980186,-3.475312,-2.385716,-5.600567,-3.579811,eletrophone/electroacoustic/electricguitar
-256.906355,-26.987101,-15.183929,11.366527,21.622995,-1.041902,12.259794,0.118122,-1.803789,-16.882038,1.975795,5.710976,-4.367551,-7.102895,-2.62098,-8.021635,6.007265,-6.050552,-8.080437,-1.058173,1.976806,-0.150609,2.969518,-4.737245,-4.890776,-6.504783,7.655136,2.641499,-0.426071,2.145868,eletrophone/electroacoustic/electricguitar
-131.443413,11.650183,-8.743875,2.708534,0.033818,1.626166,-3.326783,4.512685,2.052984,-4.009411,-9.414396,-4.734879,1.784734,-5.146536,-8.717245,-5.761581,-8.462134,-12.020676,-10.017332,-3.714441,-1.556834,-2.456477,-2.668825,-1.06417,-2.415514,-4.7271,-3.440099,-1.688975,-0.250047,1.438269,eletrophone/electroacoustic/electricguitar
-231.992347,101.475432,3.374199,35.234254,-6.063925,-2.948662,-1.465804,6.782687,-1.359821,-6.421264,-1.485298,0.767393,-12.11132,5.877069,-4.381088,-2.954014,-1.222154,-3.748662,-1.600885,0.480903,0.171864,0.620334,-1.180103,-0.777653,-1.525546,2.569967,-0.138775,3.336121,-1.052346,1.151758,eletrophone/electroacoustic/electricguitar
-130.49488,51.514567,2.991027,2.285251,-2.586802,5.576929,-7.365098,33.912661,18.578038,10.221572,8.343072,-8.408947,-2.931287,-6.928926,-13.342413,0.930217,10.641418,-12.064653,-4.701012,3.811938,-3.93353,3.252114,-1.238174,-3.735342,-5.844192,-5.79454,-2.511551,6.331492,-8.977746,-0.295425,eletrophone/electronic/keyboard
-243.069442,-6.294381,-25.413681,-4.567339,-15.729674,-12.727788,-15.480848,-15.937855,-18.803151,-14.821489,-13.533066,-7.465142,4.508605,9.198322,-7.487425,-21.192472,-16.754232,-2.823156,-7.105671,-29.685014,-40.608719,-26.976331,-7.253393,8.871809,27.581953,27.656135,3.692706,-12.116618,1.956556,8.926911,eletrophone/electronic/keyboard
-120.561834,38.422038,18.676146,13.704975,0.125756,-5.847101,0.174605,8.428847,10.520256,-3.209484,-18.545205,-7.054186,0.676885,-4.423685,2.695636,1.16413,-14.739451,3.43444,5.608328,-5.773604,-3.169808,-3.458189,-5.099771,1.924828,-1.607902,2.42937,-7.610541,-2.929419,-1.734565,-0.312368,eletrophone/electronic/keyboard
-100.970834,38.408343,3.864726,-5.451633,6.685849,13.635698,0.549858,-2.676863,1.278426,-3.841766,-13.311127,-2.409262,-0.369334,6.475382,-2.842778,3.642503,2.490044,-1.035706,-5.856252,-4.785686,-3.580341,-2.377356,0.241312,-1.181201,7.292095,-2.294268,3.381822,0.562936,-1.61612,-1.63318,eletrophone/electronic/keyboard
-373.187069,96.61536,-10.150987,13.098567,30.02415,-47.707745,-17.333649,4.811124,-10.852285,-13.751261,18.850957,27.43545,-2.817712,32.240971,13.202169,5.528265,-19.561615,14.666426,-11.592708,-19.370369,-17.544155,20.708399,-13.089397,-9.24532,10.414505,11.452444,-4.523013,-2.163887,6.108416,-4.716489,eletrophone/electronic/keyboard
-300.565329,11.270703,-43.576255,-16.57242,-22.242009,1.760992,-5.502997,-13.48793,-8.377164,9.262245,-9.071805,-6.870559,1.92513,10.345375,10.538331,11.328514,-0.743086,1.567507,10.178322,6.384555,-1.701874,1.223501,-0.249486,-4.915913,-5.624582,-7.599498,-4.099301,2.816718,-2.196143,0.461418,idiophone/metal/gong
-144.710795,6.450184,-17.750278,25.40224,-12.202807,-15.823026,-37.745173,-21.254444,-6.895957,-9.618116,-3.240356,3.178079,-10.901614,-10.97272,-15.49833,-9.473581,-21.499198,-19.930866,-4.174493,4.10264,-3.907184,-1.821352,7.184119,4.705362,2.186927,-0.766439,2.330294,10.905555,2.833008,-1.510725,idiophone/metal/gong
-211.72824,24.606455,-29.060092,18.805828,-0.928393,9.532367,-8.245019,1.350297,-3.270126,1.112915,-5.590117,-4.835293,-6.44851,-7.550304,-6.904898,-3.173965,-0.484915,7.583852,0.635765,0.709141,2.869931,5.546005,5.841515,8.001871,2.690355,-2.198164,4.228331,2.564248,2.768036,2.108397,idiophone/metal/gong
-187.173858,53.52662,-36.924874,30.608243,-3.692527,-5.21439,-39.903973,-31.451645,-10.1808,-8.961287,-20.002883,5.131118,-1.557725,-0.702129,-10.737306,-12.434989,-2.703487,-12.113471,-16.839001,-6.076681,-2.035694,-6.478037,-1.187487,3.323086,4.649865,6.707245,-0.154207,1.715776,2.506561,-0.671671,idiophone/metal/gong
-294.145541,33.652588,-7.460285,6.967081,14.647177,-1.469509,-20.288342,16.795419,6.263232,-21.999156,1.197584,13.543078,-19.539544,-2.849884,-3.876233,9.645443,-25.568658,-13.597421,4.259764,-11.509003,-9.229059,-1.385312,7.081616,-16.125425,-11.506121,-0.897476,5.181206,-12.8816,7.008692,3.768434,idiophone/metal/gong
-365.516179,53.48644,-13.845849,-1.892803,-14.087596,-6.141389,-4.52212,16.840602,-5.944303,15.905144,0.525903,-10.494182,-21.016366,-16.91701,4.893307,16.712094,17.311612,-1.608815,-20.048786,-13.920558,12.079901,10.907995,-2.488214,-9.629441,4.733863,2.642298,-11.79778,-16.313526,4.460032,4.426422,chordophone/pizzicato/mandolin
-312.190151,25.788157,-11.265294,-11.13145,-10.786438,8.030872,-5.191988,-11.349027,3.202623,18.000497,-6.208602,3.91829,9.856716,-6.785779,5.326162,-12.987073,-15.057634,10.639506,-18.286448,0.052176,0.13078,3.300458,-0.990864,-3.406115,-1.771942,4.296853,3.317908,-6.610388,5.75372,-0.481173,chordophone/pizzicato/mandolin
-361.51322,44.759943,-26.63358,-12.515835,4.912084,3.953166,-1.330425,-18.461063,22.54769,17.056249,-11.59454,-0.999984,17.580044,-10.095994,3.890689,-9.390869,-11.986877,11.671332,-18.852149,3.576672,-4.353079,9.500077,-2.683427,-9.812575,-2.18805,-2.389334,9.124384,-4.672947,9.959098,-0.863866,chordophone/pizzicato/mandolin
-315.622651,38.364761,-14.20176,-2.785349,-15.016453,-5.601084,-5.989042,7.289488,20.928832,3.048285,6.705556,7.985598,-2.139939,-3.708178,-2.745357,-5.043995,-17.269751,-7.746549,-4.070383,-7.120178,1.321424,6.41798,5.217465,-6.454339,-11.413253,-10.755269,-7.031612,0.747779,9.383023,14.618653,chordophone/pizzicato/mandolin
-317.610238,42.342623,-24.713222,-3.555312,-6.411838,-8.902343,-13.066852,9.529241,-7.564338,9.129164,-0.054091,6.394364,5.923991,-7.838169,-10.388581,-20.770595,-14.012131,3.756176,8.843983,9.326413,0.751929,-8.02951,-2.646479,6.821388,8.764029,-9.118832,-4.911832,5.368768,9.502785,-1.652021,chordophone/pizzicato/mandolin
-335.664428,77.713797,-24.382429,-9.51534,-14.863362,-2.492556,-14.669436,-5.262182,-6.272946,-14.239241,-5.427988,-26.201052,-10.640652,-4.784727,16.898991,24.442228,12.246249,-9.756543,-9.657509,10.796014,11.514472,-3.308169,-8.792183,0.579718,4.034762,-12.023101,-13.494711,10.476076,8.547712,2.345022,chordophone/pizzicato/banjo
-236.274318,67.401,-22.126671,-9.34656,-17.39245,-3.135638,-17.59326,2.983024,-13.81985,-8.870614,-10.846876,-19.527058,-7.056473,9.320155,14.761945,15.732953,-7.985595,-6.457033,6.397105,10.713421,-0.398043,-15.815733,0.073857,5.718621,-7.569266,-8.249362,9.241854,10.557384,-0.03256,-0.39429,chordophone/pizzicato/banjo
-216.798611,61.702839,-20.1279,-11.970484,-12.39673,-10.995753,-13.42821,-0.594955,-7.289562,-6.33864,-2.014905,-11.612593,-1.198351,-6.921061,-15.948047,-13.164813,-9.144963,2.549229,13.557521,15.634247,6.92757,-10.858189,-2.259068,7.811132,6.580788,-7.796138,-5.392337,8.303167,10.791261,-2.695772,chordophone/pizzicato/banjo
-312.066964,73.012753,-15.170485,-10.337935,-27.443416,-0.77664,-0.436965,-1.903157,-27.473538,-24.146946,-21.371381,-10.765135,22.387366,15.461636,14.183156,-5.929828,-4.576859,5.759988,-6.903593,-2.116704,-10.630717,-12.861446,2.310292,0.515672,1.162117,2.126847,9.578002,5.662044,-10.338552,8.731643,chordophone/pizzicato/banjo
-239.278666,70.862123,-27.313815,-7.611263,-12.615347,-3.78146,-11.839217,-11.203312,-26.026224,-5.233669,13.218136,12.079463,8.525292,-9.441487,-11.839766,10.907953,-3.660759,-14.877185,-10.761919,15.154236,8.91168,-4.371575,10.237422,2.619773,-8.725858,2.290095,3.387101,-8.990448,1.131792,8.056519,chordophone/pizzicato/banjo
-471.768501,192.644322,-27.46524,33.541214,7.32258,3.940089,11.929433,7.137994,1.76436,1.652193,-19.806257,-2.751656,-1.377493,-5.722623,10.778815,-1.729732,3.292286,-11.082292,-4.215439,0.601059,-6.60328,3.375426,-8.316531,-10.774219,-10.280254,-13.652599,-1.645065,7.269283,6.471064,5.64554,chordophone/pizzicato/doublebass
-444.906431,178.944096,-30.393711,43.197378,3.824074,-1.458923,7.380272,1.653939,-0.264691,0.899598,2.106591,1.785371,0.559043,-0.868481,-3.945694,5.391736,0.748261,-0.884053,-15.868666,-8.451308,-9.12546,0.518878,0.983741,5.987456,6.781918,-8.706357,-2.632358,0.89563,0.898658,-0.550046,chordophone/pizzicato/doublebass
-548.442667,217.328568,-20.13472,23.609225,24.299676,-3.746537,13.210123,11.687568,-1.684689,3.376661,1.479178,6.648872,5.649195,-2.069977,-3.011918,4.142542,6.041226,0.704855,-0.935619,1.925963,3.704595,-0.950126,2.947575,-0.558443,-0.263261,-1.550853,-3.517743,0.110461,-0.224455,-1.559567,chordophone/pizzicato/doublebass
-415.342016,138.259343,25.820705,12.584765,16.023779,9.52089,-0.471119,16.295251,-6.624958,4.467019,-8.125716,-3.428742,2.965393,0.375359,0.925258,-1.374238,1.734258,-4.868293,-3.274726,-1.32363,2.078618,9.428859,-0.975528,-1.683005,-0.932641,-7.603489,-3.977544,-2.277576,0.334537,2.334462,chordophone/pizzicato/doublebass
-359.692361,136.795717,-6.911217,13.557615,7.268172,6.837539,1.57183,5.636412,-2.600172,6.875323,-12.94247,0.255324,-6.352622,1.915488,7.223081,2.298929,1.68941,-6.097696,-0.406149,-6.097395,2.485696,3.468592,-8.539228,-7.363199,-11.257266,-14.599125,-10.76827,6.041423,8.920517,10.824756,chordophone/pizzicato/doublebass
-220.257895,104.703363,-23.482621,7.886456,-23.712572,-12.685234,-19.03601,-24.718921,-12.00299,-4.280305,-5.2605,-1.168701,3.25971,4.214138,4.712489,2.086598,-0.195897,-0.663137,-2.367226,4.84651,-1.970071,-0.68621,4.245336,-1.870302,-0.885505,1.104091,-2.078956,1.306609,1.813974,-0.45301,idiophone/metal/cymbal
-176.289399,-9.89485,-9.512994,-20.462305,-10.032606,0.015379,6.544449,16.688389,-0.187785,-1.837978,17.547116,3.230988,-6.479997,-9.14895,-13.383701,-6.073945,8.612307,4.727121,-6.000831,-3.954443,1.06127,7.473024,-4.45154,-10.783555,-0.512552,-4.930507,-3.825056,2.915922,-6.762674,1.562358,idiophone/metal/cymbal
-152.021038,-13.052014,9.578106,5.591041,0.858198,8.923284,3.993825,-8.441755,-11.282826,-2.159909,1.447175,4.934555,-0.5482,-9.467806,-0.22135,6.588677,-2.525203,-2.507063,-1.480186,-14.134737,-5.629091,3.669098,-0.666099,-2.374758,-1.114344,-3.238841,2.196986,-1.929572,-3.217065,2.711574,idiophone/metal/cymbal
-126.87999,33.990826,6.683396,-5.801124,-26.864941,-17.365416,-15.107477,-17.348135,-7.456009,-3.426738,-4.86364,-1.241231,-3.01838,-2.175276,2.487892,-4.371755,0.130923,-3.323731,1.08253,3.183865,-1.021665,-5.108072,5.274583,0.454225,-0.508505,2.402779,0.639165,1.028414,4.950459,1.685121,idiophone/metal/cymbal
-199.584981,16.485145,32.924855,19.562655,14.525583,-0.980524,0.41933,1.923275,-2.801052,-3.079215,-5.776388,-2.184358,-4.162107,-4.121134,3.074365,0.064144,-4.394133,-1.22882,-0.381517,-1.102897,3.849138,6.331243,-0.933092,2.866399,-0.172863,1.373885,-0.760251,-1.772463,0.757086,-0.121219,idiophone/metal/cymbal
-350.712638,-37.983524,-48.291742,-12.678058,-20.836734,-19.0579,-18.637205,-17.464262,5.597371,24.351704,18.776982,0.12007,-16.614193,-3.985398,14.300804,2.686061,-19.190687,10.919285,24.42262,4.01241,-6.974806,4.742938,-3.659965,-6.221245,13.826666,-1.776533,-9.072718,22.967221,8.123832,-7.907161,aerophone/brass/trumpet
-340.885615,133.032342,-65.734659,4.31226,-2.64732,-12.265929,4.944012,-11.513572,-2.310968,1.102865,-7.230034,-3.849135,-4.234634,6.053795,5.771444,9.404096,6.708527,-4.53402,1.013834,-2.221152,3.301932,1.88128,-2.33079,3.646782,2.366587,0.615251,-0.157837,1.854129,-0.546273,-1.413747,aerophone/brass/trumpet
-454.460302,13.960347,-85.797094,-3.69169,-44.602147,-25.351733,-23.430792,-0.476932,34.620737,33.976638,0.467575,-22.834824,-17.766575,13.09442,11.908252,-2.850604,14.807592,33.099705,2.938192,-14.147787,3.53549,4.432374,-3.060374,10.25018,5.477625,9.547601,5.844709,-5.812775,5.236643,4.208578,aerophone/brass/trumpet
-306.2586,27.488737,-42.002077,-1.398181,-21.706944,-13.608001,-9.038253,-12.217557,-11.497862,-17.097701,-22.555983,-15.482487,3.170794,22.052235,32.32758,18.17122,-6.733743,-13.214508,3.289063,11.054318,-0.719408,-13.381894,-6.577934,3.939732,-2.547594,-13.077401,7.321372,13.188686,-1.469874,0.150932,aerophone/brass/trumpet
-308.197916,24.782373,-38.072865,3.640144,-22.274133,-6.930089,-0.058053,-5.677503,2.098291,-5.742816,-15.381361,-3.918211,0.884915,-1.112528,-9.357517,-18.606452,-17.679353,-12.909564,4.409114,14.299637,18.835539,12.893232,-3.227658,-10.001566,5.524493,11.936603,2.436875,-7.285166,-2.875102,7.889664,aerophone/brass/trumpet
-136.372582,44.092268,32.565503,21.33093,1.882249,-8.867734,7.285387,2.703168,-5.985588,-6.765734,5.994942,-7.771144,0.055456,-2.359924,3.529989,5.298319,-2.256224,4.916892,-2.427648,2.073769,-3.575836,1.375194,-1.469601,-3.104696,2.179775,1.261024,-1.045258,-3.462827,-1.542127,2.097522,eletrophone/electronic/synthesizer
-228.093443,-1.961942,-25.87417,-20.426958,-19.064126,7.193898,20.104727,4.317697,-13.957685,-21.313387,-8.091024,23.239684,14.331533,1.767885,6.418823,-17.328006,-13.448344,15.407462,16.184446,-9.531646,1.631987,-3.342285,2.948104,3.863576,-3.482046,10.888187,-14.903349,-8.073238,5.273852,-3.851994,eletrophone/electronic/synthesizer
-176.831859,15.63827,-20.644537,-27.454177,-23.073323,-27.608975,-10.025099,9.287228,2.633207,4.112036,21.248212,5.182922,-4.84903,2.619881,-10.684936,4.182994,12.23656,-0.346275,-1.313934,-11.557404,1.159636,-7.573205,1.462556,9.259666,0.733391,14.916299,7.224011,-16.187248,-13.872721,6.062244,eletrophone/electronic/synthesizer
-222.216786,4.602399,27.568813,20.770262,-16.32788,-13.519031,-16.214168,-9.950768,1.480728,9.345737,0.14393,-16.563987,-11.413928,-1.136164,-6.611352,2.982931,-0.84588,-12.871031,-12.733599,-18.380364,-21.297608,-11.881214,-2.577701,8.238093,20.18713,14.780062,12.257299,1.142435,-4.034915,11.595677,eletrophone/electronic/synthesizer
-166.645118,19.58342,-7.683076,-1.652258,-9.671146,-4.547192,-21.359742,-22.23747,-4.601252,-2.304016,-10.091254,-8.239967,4.302049,10.639039,-10.389046,-13.876898,1.083477,-6.334004,-10.162929,-21.546072,-24.740525,-10.059724,-4.446419,2.925149,19.874226,13.590061,8.820242,-8.422597,-2.751953,11.536192,eletrophone/electronic/synthesizer
-300.366005,127.365034,-17.756331,14.433355,5.572869,12.522223,5.815912,5.647473,-0.347862,2.520292,-1.356169,5.150216,8.137404,10.225166,5.54273,5.094811,0.439284,1.562629,0.64971,-2.367281,-6.833156,-5.348326,-5.398759,-5.441092,-1.196832,3.077916,-1.503813,-3.631669,-3.100499,1.870059,membranophone/unimembranophone/timbale
-196.041874,24.352537,-24.882332,2.503812,4.151919,8.725811,2.573004,2.60208,-5.975742,-2.751728,-3.474178,1.69142,5.285908,-3.638169,3.256321,0.893132,-4.231244,0.695811,0.922647,-0.467386,-2.090578,-1.22519,-4.340629,-6.006726,0.559648,5.432659,-0.705208,-4.970891,-1.794378,-5.99849,membranophone/unimembranophone/timbale
-172.047363,38.386119,14.466122,17.164235,0.766851,-1.03721,-9.066731,-3.251917,-4.562294,-6.365769,-7.786928,-1.046317,-7.70198,-1.950583,-6.974192,-7.191399,-0.813099,-1.877794,-5.166222,-9.340266,-6.261336,-7.128056,-7.70927,-2.828596,-1.661808,-3.01232,-6.442327,-3.678624,-1.302655,0.441596,membranophone/unimembranophone/timbale
-228.395369,6.66102,14.766611,33.671044,6.078284,5.722411,-1.049475,3.548599,0.508722,4.832351,-6.133146,-2.323369,4.837517,3.530442,1.931769,-3.413458,2.014434,4.141034,-1.930989,-1.612447,-7.809133,-2.148108,-1.652677,-7.493197,-4.759208,-3.813613,-3.792712,-2.399175,-5.523648,-3.299399,membranophone/unimembranophone/timbale
-246.700446,97.03,-23.139754,-3.054557,-17.704794,11.110286,-13.79997,-1.758395,-7.227324,-6.817813,-2.218386,5.652134,-1.020622,-3.74458,10.227114,-0.545673,1.417143,0.822859,-1.632358,0.822297,-1.622492,-5.728014,-0.560301,-3.761232,0.051552,2.349994,0.775548,-1.527024,-2.293948,3.924529,membranophone/unimembranophone/timbale
-466.633991,-28.510038,-9.197164,6.171679,-14.249073,-24.805373,-18.160887,7.492011,-42.467081,9.826162,-6.147032,-15.834367,-2.896487,-5.380284,-1.520154,-12.380085,20.920583,-32.148207,8.479662,-0.916222,-9.619225,6.603279,5.513677,1.725744,-8.32843,14.488034,-12.642986,-0.517999,14.715855,-7.664403,chordophone/arco/violin
-440.321051,-42.090633,-19.947707,-10.119959,-29.985685,-21.120434,4.059592,30.444898,24.031046,-9.709404,-48.665761,-22.986604,14.000033,10.209072,4.230976,29.439016,14.573831,-29.912975,-28.179903,26.50145,5.984631,13.234437,12.431349,-2.450908,14.648546,-7.073767,-20.461232,21.506314,8.312225,2.779982,chordophone/arco/violin
-215.655619,42.357309,-20.106094,11.798606,-8.51574,-8.327395,-19.187509,-4.538693,-17.32402,-29.261861,-5.74913,-4.88006,-14.803345,-5.434455,-0.93564,-1.028102,-0.511488,-3.321025,-10.339453,-12.697195,-14.643872,-8.141035,-0.977073,-5.74673,-14.074074,-24.330339,-13.951831,-1.601132,13.892257,15.101681,chordophone/arco/violin
-303.239124,-19.355795,-35.440155,10.970797,-17.93508,-29.693942,-23.791883,-21.554483,-24.748931,-25.267162,-33.806844,-29.800567,-10.085064,10.272834,36.313804,35.542058,5.852247,-11.071007,-20.599415,9.448737,21.206689,-15.738134,-16.351499,2.914814,8.510218,-20.595805,-22.680535,12.206707,20.82963,4.972132,chordophone/arco/violin
-335.284305,-3.993721,-22.9845,-2.523074,-43.387274,-13.837954,-24.167698,16.756973,11.683668,-12.993042,-40.586898,-25.070385,-1.210647,-0.695344,-2.137786,14.936565,16.060681,-33.762774,-30.393822,10.471044,-1.960153,3.71723,13.389145,-5.353236,9.241377,-7.212136,-20.175734,25.95436,6.129962,-0.509208,chordophone/arco/violin
-296.080261,8.275459,-22.368539,-6.648949,-14.64938,-16.872168,-4.211774,6.15196,9.339312,-18.222018,-39.780271,-4.636399,12.952447,-14.289675,-7.365077,10.176445,-15.437973,-36.870049,14.446276,9.680104,-0.919769,1.78133,-10.309959,-6.796592,-3.323809,-20.105656,16.533367,12.329169,-15.837297,-0.879502,chordophone/arco/violadarco
-239.040047,91.731041,-35.085273,21.209917,-13.989987,5.571513,-8.128121,-18.640986,-9.580848,0.231038,-12.696875,0.372202,-9.643984,-10.760093,-12.635487,1.213059,2.844499,3.294485,4.867877,4.05605,-5.488048,-0.845498,1.345459,3.918658,1.135512,-8.387142,-4.140982,-12.509962,-14.521813,-20.208052,chordophone/arco/violadarco
-227.880538,60.438246,-36.696053,19.574567,-2.484635,-15.079926,-7.849003,-14.58052,-17.11367,-2.576949,-7.425768,-18.982481,-5.665992,-11.502187,-10.970096,-4.44274,-14.42416,-11.091088,-10.810623,-22.262968,-27.655216,-25.808466,-9.316008,22.090628,26.255251,14.918347,-0.21959,-10.030886,-2.240367,12.552093,chordophone/arco/violadarco
-265.879219,12.66061,-14.201227,-21.463928,-13.759661,-3.90386,-10.103262,5.393702,-15.356827,-28.473728,-16.528218,10.667044,-10.5566,-14.873748,-6.087951,-20.488213,-20.0621,21.744229,2.855823,-12.529196,-3.568194,-18.558182,-9.947484,6.861247,-13.289242,9.59665,-25.68167,-1.541455,8.401506,-5.484749,chordophone/arco/violadarco
-308.127467,52.628185,-39.352441,11.518021,-11.978492,-16.455664,-18.157655,-23.20738,-18.60758,-10.74275,-16.538434,-28.138839,-29.121644,-38.878628,-20.235733,14.684886,33.579724,35.378348,16.970309,-9.498253,-19.64794,7.264198,11.705462,1.440871,-18.499774,-5.754568,8.709128,-1.48775,-13.570863,-9.578655,chordophone/arco/violadarco
-280.51864,117.865463,-20.248426,19.980544,3.689203,8.142459,4.912233,-6.039597,-5.497182,-0.740852,-5.807117,0.765368,-2.611468,-0.501684,0.259652,-8.532775,5.297424,0.793391,-4.029158,-13.60495,-7.433777,-0.88661,-7.913883,-1.348845,2.162182,-1.563003,-1.882932,-6.143837,2.38721,-1.433947,chordophone/arco/cello
-322.887069,139.17815,-1.700729,24.21861,3.753171,7.481371,13.938072,2.370016,-5.576483,-0.155871,-2.055127,-0.126724,6.038753,-0.226332,-10.295453,-1.307818,6.418725,9.968155,-0.918975,-0.705526,0.492168,5.48249,-8.260419,-8.603922,-6.052305,-0.897887,0.483935,-6.110732,4.692889,-2.513174,chordophone/arco/cello
-352.077353,13.377021,-6.943139,5.520786,-15.916627,-21.49739,-11.527018,7.975908,28.483841,1.294081,-36.686997,-25.282852,-0.6908,4.297873,-13.984315,9.510585,25.999685,-20.871571,-30.344742,7.53607,-0.215208,-3.653396,14.668635,-10.743795,4.834752,-1.416541,-31.048331,11.815931,5.425702,-9.941676,chordophone/arco/cello
-352.473969,134.596341,1.227057,33.203482,2.155502,4.390028,9.718697,2.049595,-12.447184,7.690257,7.338781,4.998317,2.14778,6.204201,-11.780911,1.019355,6.044781,3.950691,-7.907376,-1.564757,-5.617563,1.180898,0.27381,-3.000319,0.447878,-4.963559,-7.945995,-7.637417,-1.891672,-6.935231,chordophone/arco/cello
-330.686872,119.383394,-19.401783,23.414024,8.890686,4.748318,5.003725,0.521961,-7.610528,1.986628,4.869055,-7.588942,-6.504153,0.843012,-8.989322,-1.600162,-0.130421,-5.833782,-1.346469,1.634896,0.8913,0.387881,-4.928764,-8.958784,-9.68005,-10.693304,-5.638914,-11.529059,-6.176543,-6.738183,chordophone/arco/cello
-161.953043,28.456641,2.200989,4.372129,-4.226228,-4.303763,-6.298452,-2.24692,-3.675724,3.311118,-2.824463,-1.432965,-4.146615,-0.627855,-3.144603,-4.46602,-7.040431,-4.609481,-8.541969,-4.540324,-3.396915,-4.211768,-4.788504,-3.38615,-3.498225,-4.38381,-2.842191,-0.946997,-4.125806,-4.883582,membranophone/bimembranophone/snare
-147.434886,37.12094,6.039183,19.723751,8.510416,-1.557676,-4.25754,-3.5923,-3.418297,-1.470776,1.356408,-2.047699,-2.373857,-3.729964,-5.801778,-5.84482,-4.136582,-5.533785,-3.874888,-7.132189,-7.98223,-10.743673,-9.033714,-5.059345,-2.773549,-1.765214,-2.018806,-0.964692,-1.20239,-3.565105,membranophone/bimembranophone/snare
-175.177766,32.447534,9.934835,15.615825,4.754794,6.896328,2.830494,1.668236,-2.152198,-2.246032,-2.280839,-0.88871,3.388142,-3.566901,-6.151665,-5.401359,-4.974101,-4.797707,-3.926053,-7.93961,-4.650753,-4.801654,-2.20686,-2.567464,-1.637572,-1.874554,-2.747603,-3.145092,-2.318689,-2.593159,membranophone/bimembranophone/snare
-164.942998,40.307716,-1.111706,5.0666,-0.164313,-12.046558,-5.8301,-6.007441,-4.232417,-5.042708,-2.013559,-3.406307,-6.883246,-5.818926,-6.159397,-5.316474,-9.008918,-5.917332,-5.723208,-4.337227,0.30979,-1.43541,-3.095036,-5.363076,0.372321,0.423505,0.429613,0.231875,-0.299653,-1.518187,membranophone/bimembranophone/snare
