@relation 'gasch2.train'

@attribute "des460_plus_0point02__mms___5_min" numeric 
@attribute "des460_plus_0point02__mms___15_min" numeric 
@attribute "des460_plus_0point02__mms___30_min" numeric 
@attribute "des460_plus_0point2__mms___45_min" numeric 
@attribute "des460_plus_0point02__mms___60_min" numeric 
@attribute "des460_plus_0point02__mms___90_min" numeric 
@attribute "des460_plus_0point02__mms___120_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___5_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___15_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___30_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___45_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___60_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___90_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___120_min" numeric 
@attribute "dun1__plus_0point02__mms___30_min" numeric 
@attribute "dun1__plus_0point02__mms___90_min" numeric 
@attribute "dun1__plus_0point02__mms___120_min" numeric 
@attribute "wt_plus_gamma_5_min" numeric 
@attribute "wt_plus_gamma_10_min" numeric 
@attribute "wt_plus_gamma_20_min" numeric 
@attribute "wt_plus_gamma_30_min" numeric 
@attribute "wt_plus_gamma_45_min" numeric 
@attribute "wt_plus_gamma_60_min" numeric 
@attribute "wt_plus_gamma_90_min" numeric 
@attribute "wt_plus_gamma_120_min" numeric 
@attribute "des460_wt___mock_irradiation___5_min" numeric 
@attribute "des460_wt___mock_irradiation___30_min" numeric 
@attribute "des460_wt___mock_irradiation___60_min" numeric 
@attribute "des460_wt___mock_irradiation___90_min" numeric 
@attribute "mec1_plus_gamma_5_min" numeric 
@attribute "mec1_plus_gamma_10_min" numeric 
@attribute "mec1_plus_gamma_20_min" numeric 
@attribute "mec1_plus_gamma_30_min" numeric 
@attribute "mec1_plus_gamma_45_min" numeric 
@attribute "mec1_plus_gamma_60_min" numeric 
@attribute "mec1_plus_gamma_90_min" numeric 
@attribute "mec1_plus_gamma_120_min" numeric 
@attribute "des459_mec1___mock_irradiation___5_min" numeric 
@attribute "des459_mec1___mock_irradiation___30_min" numeric 
@attribute "des459_mec1___mock_irradiation___60_min" numeric 
@attribute "des460_wild_type_plus_heat_20_min" numeric 
@attribute "des459_mec1_plus_heat_20_min" numeric 
@attribute "mhy1_dun1_plus_heat_20_min" numeric 
@attribute "des460_vs_des460_ypd_log_phase_control" numeric 
@attribute "des459_mec1___log_phase_ir_time_._0_sample" numeric 
@attribute "des459_mec1___log_phase_mms_time_._0_sample" numeric 
@attribute "des460wt_vs_des459mec1_genomic_dna_comparison" numeric 
@attribute "des460wt_vs_des459mec1_genomic_dna_comparison_.2" numeric 
@attribute "des460_genomic_dna_vs_mhy26_dun1_genomic_dna" numeric 
@attribute "mhy1_crt1_vs_cry1_wild_type" numeric 
@attribute "mhy1_crt1_vs_cry1_wild_type___log_phase" numeric 
@attribute "prs_rox1_gal_media" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-1.41803,-3.960152,-2.203756,-1.819066,-1.72736,-0.967462,-1.257792,0.830278,0.525372,-0.9982,-0.251128,0.385013,0.098078,0.374479,-1.025628,-0.32346,-0.004253,-1.127846,-0.97947,0.15268,0.242805,0.591898,1.758589,0.030834,-0.490516,-2.104229,-0.297344,-0.224823,-1.577848,-1.257104,0.727903,1.204768,1.018166,0.67043,0.625561,0.551883,0.957302,-0.296281,1.103972,0.376195,-0.490617,-0.515396,-0.3034,-1.934041,0.613049,0,-0.336523,0.750068,-1.761049,0.532069,0.562576,-0.349578,10@16@10/01@10/03@16/03@10/01/03@10/03/01@16/03/01@10/01/03/05@10/03/01/01@10/03/01/01/09
0.105289,-0.475979,-0.01071,-0.271988,-0.406251,-0.313231,-0.342667,-0.696778,-0.094066,-0.534937,-0.932142,-0.139062,-0.543895,-0.281186,-0.61312,-1.165213,-0.787199,-0.297292,-0.031822,0.707397,0.455538,-0.594824,0.881642,1.169071,0.653423,1.024903,1.269775,0.313172,1.245769,0.347106,0.685081,1.077937,-0.217891,0.587159,0.370914,0.299397,1.611053,0.727318,0.826123,1.310955,-0.715751,-0.398787,-0.170684,0.080906,-0.318788,0.706699,-0.154121,-0.733204,-0.5238,1.641723,1.290314,0.304081,42@42/04@42/04/05
-0.122497,-0.759345,-0.300281,-0.132191,-0.279644,-0.373017,-0.312553,0.856357,-0.056437,-0.741129,0.177583,0.169729,0.11814,-0.167978,0.064393,0.108045,0.206541,-0.615841,-2.085343,0.235699,0.034285,-2.482088,-0.235225,-0.786879,-1.546286,0.211425,-0.762824,-0.709998,-0.532346,-0.824434,-1.24749,0.106956,1.805168,1.901839,-0.578919,-0.388096,1.895855,-1.586016,0.139363,-0.154268,0.46456,-0.168559,0.227466,1.129924,0.799787,0,-0.09875,-0.31726,0.149581,-0.381032,-0.515821,0.350771,10@14@16@10/03@14/01@16/01@10/03/01
-1.081097,1.051735,0.313285,0.268558,0.180909,-0.279068,-0.108449,-0.551896,-0.470361,-0.133265,-0.25523,0.543758,-0.111455,0.16693,0.086893,-0.017367,-0.916256,-0.064563,-0.542225,2.254565,0.055347,-0.541786,1.481441,0.058596,0.743853,0.808935,0.121589,1.195485,0.762447,0.862982,1.560137,0.599724,0.129316,0.183418,0.668851,0.725277,0.834319,0.71367,0.66885,-0.065379,-0.81411,-0.468553,-0.461001,-1.321248,0,0,-0.675268,-0.693964,0.862572,0,1.73224,0,10@10/03@10/03/01@10/03/01/03
0.532388,-1.153594,-1.270243,-0.790166,-0.677812,-0.685613,-0.525023,1.322877,0.751149,0.316609,0.353991,0.726424,0.474791,0.044288,0.414399,0.288725,0.161371,-1.869672,-0.174734,-0.20015,0.103791,0.512341,0.163952,-0.499165,-1.033096,-1.269154,-1.326573,-1.615787,-1.750826,-0.892662,-0.845336,-0.367099,-0.037344,-0.298547,-0.510164,0.950385,-0.175435,-2.123747,-0.374395,-0.882578,-0.108109,-0.576192,-0.734729,-0.943878,0,0.922325,-0.64921,0.491084,-1.283392,-1.639967,-0.513419,0.176298,10@10/03@10/03/01@10/03/02@10/03/04@10/03/05@10/03/04/05@10/03/05/01
0.057834,0.253382,-0.190933,-0.17879,0.085495,-0.209033,-0.046548,-0.609849,-0.927704,-0.186821,-0.33728,-0.486997,-0.490398,-1.073645,-0.413116,-0.612547,-0.615123,-0.975117,0.284628,0.277208,0.04271,0.061519,0.031582,0.528024,0.43413,0.077045,1.034448,0.254482,0.464823,0.125778,-0.340783,-0.192447,-0.787311,-0.717427,-0.99654,-0.795724,-0.670602,1.210457,0.490607,1.910235,-0.16166,-0.0968,-0.026907,-0.061041,-2.234232,-0.031936,0.093423,0.632348,-3.312854,0.65647,-0.222804,-0.145616,01@10@40@42@01/04@10/03@40/01@42/01@10/03/01
-0.008604,-1.247228,-0.363055,-0.41924,-0.479646,-0.217573,-0.259018,-0.433093,-0.542725,-0.858953,-0.807016,-0.356521,-0.29201,-0.703359,-0.58562,-0.081137,-0.397877,-1.290757,0.019219,-0.526564,0.369181,-0.464439,0.23841,0.154501,-0.074538,0,1.699051,0.567497,0.452104,-0.315213,-0.195561,-0.381654,-0.245668,-0.341444,-0.227506,-0.354634,-1.104279,0.251003,0.335955,1.557549,0.719202,0.438405,0.310414,1.240712,-0.191215,-0.143572,-0.642696,-0.29764,-0.055462,0.492261,-0.052278,0.657942,10@11@10/03@11/02@10/03/01@10/03/03@11/02/03@10/03/01/01@11/02/03/01@11/02/03/04@10/03/01/01/09@11/02/03/04/01
1.16829,1.438592,1.129349,1.409295,0.916693,1.388111,1.246673,-0.754731,-1.144796,0.383554,-0.218308,0.097968,-0.240741,0.433442,0.4369,0.70535,0.58941,1.327451,0.376501,0.794189,1.038974,1.025041,0.678952,1.264975,1.155309,1.135287,0.517247,1.524151,1.230506,0.926219,-0.128535,-1.360952,-0.759534,-1.118645,0.518609,-1.553182,-1.162534,1.360585,1.101351,1.594825,1.550884,1.376261,0.6505,0.129375,0,0.469663,-0.255094,0.318428,0.387245,2.440375,-0.794426,-0.62726,01@10@11@16@01/03@10/03@11/04@16/03@01/03/16@10/03/01@16/03/03@01/03/16/01
-1.223463,-0.06941,-0.525053,-0.346546,-0.239277,-0.678781,-0.324264,0.230467,0.151972,0.292508,0.73142,0.40241,0.144888,0.523065,-0.06311,0.088915,-0.58501,-0.583841,-0.535419,-0.9643,-0.492282,-0.594824,-0.315887,-1.200783,-0.827368,-1.146772,-0.475778,0.301434,-1.005493,-1.252112,-1.128333,-1.375506,-0.486398,-0.475183,0.233405,-0.731842,-0.579984,-0.027416,0.611183,0.459348,0.044894,-0.319054,-0.711227,-0.843477,-0.31509,-0.680343,-0.460295,0.616652,-0.372347,1.226225,-0.486999,-0.364322,01@10@11@16@01/03@10/01@10/03@11/04@16/03@01/03/16@10/01/02@10/01/03@10/03/01@10/03/04@11/04/01@11/04/02@16/03/01@01/03/16/01@10/01/03/05@10/03/01/01@10/03/04/03@10/03/01/01/09
0.603571,-0.296103,-0.308381,-0.162015,-0.239277,-0.92305,-0.717417,1.08527,0.041978,-0.481381,-0.146514,0.054476,-0.227367,-0.547697,-0.265614,-0.151283,-0.890445,-0.793297,-0.452053,0.494189,-0.924067,-1.142882,0.519695,-0.968593,-0.465648,0.350604,-0.374924,0.40512,-0.160952,0.18735,0.078127,0.150619,0.506614,-0.076489,2.34952,-0.050433,-0.321072,0,1.18523,0.310245,0.330136,-0.184506,-0.307548,1.195704,1.883233,2.015748,1.806691,-1.831924,-0.174294,-0.055102,-0.400535,-0.044864,10@10/03@10/03/04@10/03/04/03
-0.530614,-1.417248,-0.237507,-0.458383,-0.831941,-0.704403,-0.591943,0.355065,-0.00144,0.072927,0.111943,0.345871,0.211761,0.299007,0.019392,-0.32346,-0.742029,0.411078,0.378202,-0.179395,0.139598,0.658195,0.271502,-0.756593,-0.797978,1.106491,0.473285,1.156358,0.897269,0.400357,0.307131,0.574774,0.224219,0.024446,-0.296261,0.122961,-0.392273,0.719129,1.620352,1.629233,-0.099366,-0.4247,-0.387731,0.247087,-0.011873,0.370261,-0.841383,0.538172,-0.409628,0.865463,-0.724775,0.439236,01@10@16@42@01/04@10/03@16/19@42/10@10/03/01@10/03/04@16/19/03@42/10/03@10/03/01/01@10/03/04/03@10/03/01/01/11
0,-0.468586,-0.284082,-0.62241,-0.433774,-0.125332,-0.364416,0.007348,-0.499307,0.105061,-0.394715,-0.276062,0.017831,0,0.149394,0.441771,0.531334,-0.809298,-0.518406,-0.275621,-0.766097,-0.510847,-1.159742,-0.74145,-0.985621,-1.259556,-1.616205,0.401208,0,-0.697961,-0.599576,0.011313,-0.06975,-0.076489,0,-0.354634,-2.372944,-0.657953,1.748792,1.38264,0.52904,0.71448,-0.062851,-0.909257,-0.194913,0.165339,-0.492866,0.538172,-0.55176,0.014562,-0.263634,-0.022748,14@20@42@14/04@20/01@20/09@42/10@20/01/10@20/09/01
1.234728,0.164676,0.696005,0.143673,0.580911,0.329043,0.085618,0.357963,0.811935,0.276441,0.294504,-0.617472,0.196157,0.674009,0.474401,-0.136403,1.208884,0.533261,-0.452053,2.620602,0.607189,0.510131,0.666542,0.588595,0.737071,0.417794,-0.341306,0.487287,-0.400069,0.475243,0.783758,0.568536,0.98113,1.535949,0.938777,0.454539,0.921702,-1.164293,-0.261683,-0.888313,0.226312,0.450365,0.989204,0.648691,-0.004478,1.246529,-0.551495,0.17324,-0.032162,0,0.411264,0.938081,10@11@10/03@11/02@10/03/01@11/02/03@10/03/01/01@11/02/03/01@11/02/03/04@10/03/01/01/11
-0.962458,-0.241893,-0.136259,-0.048314,0.265313,0.098439,0.10904,1.227255,0.652733,-0.561715,-0.017285,1.078707,0.483708,0.242402,0.95191,0.409886,0.180729,0.120166,-0.086265,0,0.312312,0.29577,0.215659,1.0025,0.443173,1.327258,0.139691,2.318428,1.093141,-0.71793,-0.359401,-0.038587,-0.616022,0.231363,0.024594,0.600555,0.873156,0,1.381821,0.909524,-0.030515,0.089575,-0.469296,-0.483418,0,0,-0.365837,-0.132832,-1.285722,0,0.226328,5.643934,01@10@14@01/04@10/03@14/07@10/03/01@10/03/04@14/07/03@10/03/01/01@10/03/04/01@10/03/04/05
-0.241136,1.046807,1.285272,0.902301,0.879996,0.851744,0.303107,-0.407014,0.924823,-0.060963,0.429887,0.524187,0.209532,0.579669,0.4319,0.558681,0.511976,0.742718,0.168937,0.235699,-0.574427,0.249362,0.94369,0.230215,1.191481,0.861727,-0.204247,0.336648,0.419034,1.001104,0.863816,-0.167497,0.025154,0.43828,0.518609,0.682689,-0.065397,-0.069725,0.508955,0.777626,1.070017,1.264635,0.365713,0.060133,1.931304,2.795673,2.090064,-2.550016,-1.14592,0,-0.835257,0.291795,10@16@10/03@16/03@10/03/04@16/03/01@10/03/04/05
-0.369265,-1.003286,-1.039396,-0.879635,-0.514508,-0.709528,-0.752549,0.317396,0.175129,0.447822,0.124251,0.408934,-0.064645,-1.01704,0.361898,0.195197,0.58941,-0.544568,-0.401013,0.575321,0.630358,-0.462229,0.447305,-0.958497,-0.137839,-0.390885,-1.825672,-1.271469,-1.521884,-0.200389,0.255,0.48121,0.7404,0.882394,-0.375201,0.828705,0.099659,-1.284396,-1.048049,-1.212325,-0.649085,-0.235335,0.06157,0.395957,0.307984,-1.14371,-0.014063,0.68336,-1.702798,0.183747,0.077418,-0.438043,10@16@10/03@16/01@10/03/04@10/03/04/05
0.755428,-0.135939,0.805354,0.626436,0.479993,0.419576,0.878615,1.23305,1.729515,1.837609,1.53551,1.635401,1.48902,1.480619,1.021911,0.584189,1.251903,0.735445,1.433035,0.945132,1.097949,1.712323,0.517626,-1.087211,-1.109962,0.465787,-1.823086,-2.02662,-1.913629,1.222432,0.647845,0.726554,0.319122,-0.306117,-0.856484,-0.083895,-0.136598,-0.334496,-1.344247,-1.656767,1.036137,0.964641,0.115487,-1.632838,0.699947,-0.080872,-0.352808,0.302732,-0.230215,-1.814128,-0.789623,0.308996,01@18@01/05@18/02@01/05/03@01/05/25@18/02/01@01/05/03/01@18/02/01/01@01/05/03/01/04
-0.264863,-0.456266,0.33556,0.249918,0.056137,0.03182,-0.322591,0.102971,0.325647,-0.127909,0.708857,0.421981,0.28532,0.313158,-0.135611,-0.038624,-0.004253,0.296168,0.555142,0.360227,0.56717,0.868137,0.432827,0.255453,0.031717,0.007455,0.051767,-0.743256,0.218074,-0.296908,0.17308,0.158936,0.490411,-0.588735,-0.283528,1.224165,0.688682,-0.120222,0.692441,0.943933,-0.198818,-0.272212,-0.444412,0,-0.342823,-0.435661,-0.297437,0.797156,-1.700468,-1.381214,-0.849667,-0.194764,10@10/03@10/03/01@10/03/04@10/03/01/01@10/03/04/03@10/03/01/01/09
0.02936,0.140035,0.00954,-0.184382,-0.589738,-0.808602,-0.208828,0.809995,-0.123012,-0.749163,-0.603942,-0.682709,-0.276407,-0.234016,0.211896,0.003889,0.073182,-0.413657,0.002205,-0.179395,-0.55547,-0.837914,-0.090446,0.512881,0.359526,0.568971,-1.057629,0.995937,1.016827,0.218969,-0.022411,-0.398287,-0.102156,1.117068,0.345449,0.573177,0.837556,0.113159,1.518125,0.852177,-0.759466,0.139408,-0.212158,0.956819,1.526398,0,0.562454,-2.667736,0.382585,-0.826387,-0.078698,-0.062066,10@16@42@10/03@16/01@42/04@10/03/01@10/03/04@42/04/05@10/03/04/09
0,-2.149072,-1.235819,-1.125677,-1.182402,-1.269809,-0.650497,-0.012935,1.133233,1.288656,0.870905,0.61117,1.203698,0.787218,0.054393,-0.130026,-0.077385,0.044529,0.07196,0.29985,-1.065187,0.607367,0.28598,-1.728258,-1.510114,0.230622,-1.404153,0.594886,-0.580678,0.709883,0.943874,0.99477,1.154734,1.210433,-0.471967,0.996015,0.458898,-1.123349,-0.675836,-1.567878,0.189155,-0.163576,0.17355,1.645778,0.858951,-0.171099,-0.916298,-0.089668,0.939464,-0.953275,0.010168,0.097663,10@20@42@10/03@20/09@42/04@10/03/01@20/09/14@10/03/01/01@10/03/01/01/11
-0.374011,0,0,0,0,0,0,1.175097,0,-0.706317,0,0,0,0,0.641904,0.329112,0.197937,-0.713297,0,-0.868073,0,0,2.920958,0,4.451482,0.093842,-0.48095,-0.101574,-0.308492,0,0,0,0,0,0,0,0,-1.643338,1.295321,0.683003,-0.649085,-2.102075,0,-0.576895,2.56732,2.248196,-4.434034,0,-0.290796,0.609197,-4.178527,0,10@11@16@20@10/01@11/02@16/19@20/01@10/01/05@11/02/03@20/01/21@10/01/05/03@11/02/03/01@11/02/03/04@11/02/03/01/04
-0.67298,-0.648462,0.673731,0.231279,0.382745,-0.296149,0.01368,-0.57218,-0.696138,-0.2859,0,-0.352172,-0.394547,0.004193,0.151894,-0.803854,-0.135461,1.608181,0.189353,0.475321,-0.584958,0.267041,-0.317956,-0.014594,-0.25992,0.960113,0.584484,0.917684,0.490261,0.022603,0.087436,-0.196606,0.029783,0.130427,1.027903,0.725277,0.089949,-0.001485,0.443425,0.806299,0.084238,-0.171549,-0.064234,-0.566508,1.855499,0.78775,1.432117,-2.310652,-0.502829,0.65647,-0.657525,1.613857,01@10@14@01/04@10/03@14/07@10/03/01@10/03/04@14/07/03@10/03/01/01@10/03/04/03@10/03/01/01/09
0,1.083768,0.649431,1.196805,1.013941,0.996939,0.905383,0,-0.290897,0.24163,-0.230615,-0.154285,-0.044583,0.211742,0,0,0,0.143439,0.97027,1.067774,1.190625,1.391886,0.999534,0.901547,0.804893,0.278615,-0.563702,-0.218954,0.57675,-0.068924,-0.210455,0.077847,0.212645,-0.735091,-0.176577,-1.203352,1.365087,1.165419,0.026651,-0.635985,-1.787867,-0.551276,0.36986,-0.185677,-0.655285,-2.698971,0.604798,0.64412,0.499087,0.900295,0.281569,-0.278314,10@10/01@10/03@10/01/03@10/01/05@10/03/01@10/03/04@10/01/05/01@10/03/01/01@10/03/04/03@10/03/01/01/09
0.010378,-0.52526,0.353785,-0.122872,-0.186066,-0.842765,-0.811104,0.085585,0.282228,-0.829497,-0.070618,-0.052079,-0.432442,-0.422697,0.211896,-0.506265,-0.615123,-0.195473,-0.133902,0.311171,0.034285,-0.661121,0.964373,-1.001402,-0.454344,0.400996,-0.049087,0.158621,0.609819,0.064206,-0.469248,-0.003241,-0.63454,0.05725,0.319985,0.177717,0.190277,0.604486,1.261245,0.852177,0.005551,0.27894,-0.267456,-0.704993,0.731378,-0.239915,-0.512409,0.208556,1.146837,0.280779,-0.222804,0.770981,10@20@42@10/03@20/09@42/04@10/03/01@20/09/14@42/04/05@10/03/01/01@10/03/01/01/11
-0.179444,-0.557292,-0.239532,-0.340954,0.129532,-0.388391,-0.449738,0.531821,0.586158,0.790582,1.071928,0.365442,0.505998,-0.160902,-0.313115,0.314232,-0.886143,0.367442,0.211471,0.575321,0.72514,0.012901,-0.260044,-0.844926,-0.551557,0.199426,-0.511982,-1.5121,-0.819796,-0.263626,-0.106193,-0.013637,0.467264,0.243979,-0.171484,1.382349,1.012321,-0.496907,-1.441232,-1.146376,-0.092809,-0.130686,0.553728,1.32034,-0.104317,0.342734,-0.036864,0.31058,-0.630981,-1.02294,0.478514,-0.469988,10@16@10/03@16/01@10/03/04@10/03/04/05
-0.098769,-0.214789,0.33961,0.615252,0.623113,0.030112,0.652762,0.34927,0.635366,0.453177,0.856547,1.265721,0.987478,0.558442,0.319398,0.528922,0.686203,0.566716,-0.20706,-0.186942,-0.542833,-0.044556,-0.638538,-0.345213,-0.117493,0.235421,0.850842,0.608581,0.943057,1.007761,0.69439,-0.03235,-0.02577,0.529121,0.330171,-0.096063,-0.790349,0.267381,-0.175183,-0.432402,0.703901,0.541061,0.716859,0.818335,1.67246,1.125717,2.305037,-2.840392,0.405885,0.288244,-0.32608,0.222988,10@34@40@41@42@43@10/01@10/03@34/01@40/01@41/01@42/04@43/01@10/01/05@10/03/01@34/01/01@41/01/01@42/04/03@43/01/03@10/01/05/01@34/01/01/01@43/01/03/05@43/01/03/09
0.02936,0.551532,0.37606,0.611525,0.694673,1.041351,0.430254,-0.380935,0.455902,0.624558,1.285257,0.637265,0.50154,0.485329,0.106894,0.412012,0.447447,0.134712,-0.025016,0.813057,-0.732397,-0.94399,-1.465846,-0.637974,-1.191349,0.146634,0.341399,0.741612,1.436554,0.44196,0.385328,-0.157101,0.089966,0.362578,0.090803,-0.099105,-0.97806,0.330162,0.718653,-0.337779,0.795703,0.986567,1.262932,0,-0.139446,-0.204742,-0.77624,0.412604,0.480446,-0.639786,-0.256429,-0.809105,11@16@11/04@16/03@11/04/03@16/03/03@11/04/03/01@11/04/03/05
