@relation 'churchs.train'

@attribute "chip_affymetrix_chip.a" numeric 
@attribute "chip_affymetrix_chip.b" numeric 
@attribute "chip_affymetrix_chip.c" numeric 
@attribute "chip_affymetrix_chip.d" numeric 
@attribute "chip_affymetrix_chip.a.d" numeric 
@attribute "pp_number_of_probe_pairs" numeric 
@attribute "a_fy4_a" numeric 
@attribute "alpha_fy5_alpha" numeric 
@attribute "gal_gal" numeric 
@attribute "heat_heat" numeric 
@attribute "rel_alpha_fy5_alpha" numeric 
@attribute "rel_gal_gal" numeric 
@attribute "rel_heat_heat" numeric 
@attribute "avg_abund" numeric 
@attribute "median_deviation_of_log_fc_gal" numeric 
@attribute "sig_gal" numeric 
@attribute "sig_and_fc_gal" numeric 
@attribute "median_deviation_of_log_fc_fy5_alpha" numeric 
@attribute "sig_fy5_alpha" numeric 
@attribute "sig_and_fc_fy5_alpha" numeric 
@attribute "median_deviation_of_log_fc_heat" numeric 
@attribute "sig_heat" numeric 
@attribute "sig_and_fc_heat" numeric 
@attribute "thrshld_gal" numeric 
@attribute "thrshld_fy5_alpha" numeric 
@attribute "thrshld_heat" numeric 
@attribute "below_threshold_in_all_conditions" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.306458,0.123429,-0.043052,-0.419101,-0.304705,-0.971703,-0.404572,-0.231558,-0.982234,-0.355683,-0.222601,-0.217694,-0.16172,-0.264977,0.375621,0.426334,0,-0.806889,01@11@34@41@01/03@11/02@11/04@34/11@41/01@01/03/16@11/02/03@34/11/03@41/01/01@01/03/16/01@11/02/03/04@34/11/03/07@11/02/03/04/03
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.277177,-0.2495,-0.319715,-0.334416,0.123429,-0.043052,-1.499543,-0.304705,0.000716,-0.404572,-0.231558,-1.035517,-0.355683,-0.222601,-0.64088,1.221936,-0.264977,0.375621,0,0,-0.806889,32
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.306458,0.123429,-0.043052,0.170231,-0.304705,-1.166187,-0.404572,-0.231558,-1.088799,-0.355683,-0.222601,0.522882,-0.243112,-0.264977,0.375621,0.426334,-3.438663,-0.806889,12@12/10
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.295365,-0.238326,-0.283882,-0.28549,0.123429,0.401655,-0.124435,-0.29127,-0.193768,0.158461,-0.231558,-1.035517,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0,0.426334,0,-0.806889,01@01/01@01/01/09@01/01/09/06@01/01/09/06/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.258988,-0.238326,-0.312549,-0.313447,0.123429,-0.043052,-0.419101,-0.29127,-1.166187,-0.404572,-0.231558,-0.875668,-0.355683,-0.222601,-0.111898,-0.173348,-0.264977,0.375621,0.426334,0,-0.806889,14@16@34@14/07@14/10@14/13@16/01@34/11@14/07/05@14/13/01@34/11/03@14/13/01/01@34/11/03/07
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.306458,0.123429,-0.043052,-0.124435,-0.304705,-0.388252,-0.404572,-0.231558,-0.71582,-0.355683,-0.222601,-0.111898,-0.405895,-0.264977,0.375621,0.426334,-0.820324,-0.806889,11@11/04@11/04/01@11/04/03@11/04/03/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.334416,0.123429,-0.043052,-0.124435,-0.304705,-0.485493,-0.404572,-0.231558,-0.822385,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0.375621,0.426334,0.488846,-0.806889,16@30@40@42@43@16/09@30/01@40/01@42/04@43/01@30/01/05@43/01/03@30/01/05/05@43/01/03/05@30/01/05/05/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.246863,-0.188044,-0.226548,-0.28549,0.123429,-0.043052,-0.517323,-0.24425,-0.388252,-0.404572,-0.231558,-0.396123,-0.355683,-0.222601,-0.217694,-0.068701,-0.264977,0.375621,0.426334,0,-0.806889,40@42@43@40/01@42/04@43/01@43/01/03@43/01/03/05@43/01/03/09
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.258988,-0.232739,-0.283882,-0.257532,0.123429,-0.043052,-1.303099,-0.264402,-0.679977,-0.404572,-0.231558,-0.396123,-0.355683,-0.222601,-0.746677,1.140544,-0.264977,0.375621,0.426334,0,-0.806889,10@14@16@32@43@10/01@14/07@14/10@14/13@16/01@16/19@32/01@43/01@10/01/09@14/07/05@14/13/01@16/19/03@43/01/03@10/01/09/05@14/13/01/01@43/01/03/09
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,0.019899,0.130407,-0.04738,-0.089786,0.123429,-0.043052,-0.124435,0.01772,-0.29101,-0.404572,-0.231558,-0.71582,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0.375621,0.426334,0.488846,-0.806889,12@12/01@12/01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.271511,0.123429,-0.043052,0.857786,-0.29127,-0.29101,-0.404572,-0.231558,-0.875668,-0.355683,-0.222601,1.157661,0.024318,-0.264977,0.375621,0.426334,0,-0.806889,20@34@20/01@34/01@20/01/01@34/01/01@20/01/01/01@34/01/01/01@20/01/01/01/01@20/01/01/01/01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.334416,0.123429,-0.043052,-0.124435,-0.311422,-1.166187,-0.404572,-0.231558,-1.035517,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0.375621,0.426334,0.488846,-0.806889,11@14@11/02@14/07@14/13@11/02/03@14/07/05@14/13/01@11/02/03/04
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.289302,-0.238326,-0.326882,-0.334416,0.123429,-0.043052,-1.499543,-0.311422,-0.485493,-0.404572,-0.231558,-0.875668,-0.355683,-0.222601,-0.429287,0.954506,-0.264977,0.375621,0.426334,0,-0.806889,11@18@11/02@18/02@11/02/03@18/02/09@11/02/03/01@11/02/03/04
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.283239,-0.243913,-0.305382,-0.306458,0.123429,0.312713,0.464897,-0.297988,-0.29101,0.158461,-0.231558,-0.822385,-0.355683,-0.222601,0.840271,-0.115211,-0.264977,0,0.426334,0,-0.806889,01@16@01/05@01/07@16/19@01/05/13@01/07/01@16/19/03@01/05/13/03
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.326882,-0.306458,0.123429,-0.043052,-0.124435,-0.297988,-1.068945,-0.404572,-0.231558,-0.982234,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0.375621,0.426334,0.488846,-0.806889,11@12@16@11/04@12/01@16/19@11/04/01@12/01/01@16/19/03
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.258988,-0.215979,-0.240881,-0.271511,0.123429,-0.043052,-0.124435,-0.250967,-0.388252,-0.404572,-0.231558,-0.71582,-0.355683,-0.222601,-0.429287,-0.405895,-0.264977,0.375621,0,-0.820324,-0.806889,10@20@30@43@10/03@20/09@30/01@43/01@10/03/03@20/09/07@20/09/16@30/01/05@43/01/03@20/09/07/27@20/09/16/09@30/01/05/05@43/01/03/05@20/09/16/09/03@30/01/05/05/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.277177,-0.238326,-0.305382,-0.257532,0.123429,-0.043052,-0.026213,-0.277836,-0.193768,-0.404572,-0.231558,-0.928951,-0.355683,-0.222601,-0.429287,-0.312876,-0.264977,0.375621,0.426334,0,-0.806889,14@16@32@14/01@14/13@16/01@32/01@32/01/07
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.265051,-0.232739,-0.197881,-0.264522,0.123429,0.75742,-0.713767,-0.250967,-0.29101,0.721494,-0.231558,-0.662537,-0.355683,-0.222601,-0.429287,0.175473,-0.264977,-4.191139,0.426334,0,-0.806889,01@11@16@01/04@11/02@16/19@11/02/03@16/19/03@11/02/03/04
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.271114,-0.243913,-0.326882,-0.243553,0.123429,-0.043052,1.643562,-0.277836,-0.874461,-0.404572,-0.231558,-0.822385,-0.355683,-0.222601,0.628678,0.547549,-0.264977,0.375621,0.426334,-3.438663,-0.806889,20@20/09@20/09/07@20/09/07/03
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.295365,-0.238326,-0.326882,-0.320437,0.123429,-0.932466,-0.124435,-0.304705,-0.777219,1.425285,-0.231558,-1.088799,-0.355683,-0.222601,-0.006101,-0.405895,-0.264977,-5.713392,0.426334,-0.820324,-0.806889,20@20/01@20/03@20/01/13@20/03/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.327426,0.123429,-0.043052,-0.124435,-0.311422,-0.971703,-0.404572,-0.231558,-1.088799,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0.375621,0.426334,0.488846,-0.806889,01@01/03@01/07@01/03/04@01/07/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.186235,-0.143349,-0.076047,0.133875,0.123429,1.024244,2.331116,-0.07632,-0.193768,1.003011,-0.231558,-0.71582,-0.355683,-0.222601,-0.217694,1.675403,3.771593,0,0.426334,0,-0.806889,14@14/07@14/13@14/07/11@14/13/01@14/13/01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.252925,-0.227152,-0.255215,-0.222585,0.123429,-0.043052,-0.026213,-0.24425,-0.679977,-0.404572,-0.231558,-0.662537,-0.355683,-0.222601,0.311288,-0.347758,-0.264977,0.375621,0.426334,0,-0.806889,14@14/07@14/13@14/07/05@14/13/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.180172,-0.193631,-0.255215,-0.264522,0.123429,-0.043052,-1.499543,-0.224099,-0.679977,-0.404572,-0.231558,-0.769103,-0.355683,-0.222601,-0.95827,1.919577,-0.264977,0.375621,0.426334,0,-0.806889,01@01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.124733,0.123429,-0.043052,2.52756,-0.257684,-0.485493,-0.404572,-0.231558,-1.035517,-0.355683,-0.222601,1.47505,0.640568,-0.264977,0.375621,0.426334,-3.438663,-0.806889,32@32/07
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.327426,0.123429,-0.043052,-0.124435,-0.311422,-1.166187,-0.404572,-0.231558,-1.035517,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0.375621,0.426334,-0.820324,-0.806889,01@01/01@01/04@01/01/09@01/01/09/07@01/01/09/07/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.295365,-0.238326,-0.305382,-0.292479,0.123429,-0.043052,-0.811989,-0.297988,-0.679977,-0.404572,-0.231558,-0.875668,-0.355683,-0.222601,-0.64088,0.40802,-0.264977,0.375621,0.426334,0,-0.806889,01@11@16@32@01/04@11/02@16/03@32/01@01/04/04@11/02/03@16/03/01@32/01/11@11/02/03/04
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.265051,-0.238326,-0.269548,-0.208606,0.123429,-0.043052,-0.124435,-0.250967,-1.166187,-0.404572,-0.231558,-0.822385,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0.375621,0.426334,-0.820324,-0.806889,10@11@10/01@10/03@11/02@10/01/09@10/03/01@11/02/03@10/01/09/05@11/02/03/04
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.283239,-0.238326,-0.319715,-0.327426,0.123429,-0.043052,-0.124435,-0.311422,-0.388252,-0.404572,-0.231558,-0.982234,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0.375621,0.426334,0.488846,-0.806889,14@14/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.283239,-0.238326,-0.326882,-0.299469,0.123429,-0.043052,0.563119,-0.304705,-0.874461,-0.404572,-0.231558,-1.088799,-0.355683,-0.222601,-0.217694,0.175473,-0.264977,0.375621,0.426334,0,-0.806889,20@20/03@20/09@20/09/04
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.301428,-0.221566,-0.312549,-0.173659,0.123429,-0.043052,1.643562,-0.257684,-0.485493,-0.404572,-0.231558,-0.822385,-0.355683,-0.222601,1.157661,0.373138,-0.264977,0.375621,0.426334,-3.438663,-0.806889,10@14@32@10/03@14/07@14/13@32/01@10/03/01@14/07/11@14/13/01@14/13/01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.313447,0.123429,-0.043052,-1.204877,-0.304705,-0.874461,-0.404572,-0.231558,-1.088799,-0.355683,-0.222601,-0.95827,1.419601,-0.264977,0.375621,0.426334,0,-0.806889,11@12@42@11/04@12/01@11/04/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.327426,0.123429,-0.043052,-1.303099,-0.311422,-1.166187,-0.404572,-0.231558,-1.088799,-0.355683,-0.222601,-0.95827,1.582384,-0.264977,0.375621,0.426334,0,-0.806889,01@11@01/05@11/02@01/05/25@11/02/03@11/02/03/01@11/02/03/04
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.215979,-0.298215,-0.2785,0.123429,-0.131993,-0.124435,-0.277836,-0.679977,-0.263814,-0.231558,-0.822385,-0.355683,-0.222601,-0.006101,-0.405895,-0.264977,0,0.426334,-0.820324,-0.806889,01@14@01/05@14/07@14/07/02@14/07/02/02
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,0.122966,0.007496,-0.061713,0.19678,0.123429,-0.487759,0.759563,0.071458,-0.777219,0.721494,-0.231558,-0.928951,-0.355683,-0.222601,-1.064067,1.338209,-0.264977,0,0,0,-0.806889,01@01/07@01/20@01/07/01@01/20/19@01/20/19/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,0.286661,0.247731,0.174789,0.343558,0.123429,-0.398817,-0.713767,0.27969,-0.777219,0.580736,-0.231558,-0.555972,-0.355683,-0.222601,-0.95827,0.594058,-0.264977,0,0.426334,0,-0.806889,20@20/01@20/09@20/01/07@20/01/11@20/01/26@20/09/18
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.252925,-0.204805,-0.291049,-0.264522,0.123429,-0.220935,-0.124435,-0.257684,-0.096526,-0.123056,-0.231558,-0.875668,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0,0.426334,0.488846,-0.806889,11@12@16@11/04@12/01@16/19@11/04/01@12/01/01@16/19/03
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.289302,-0.238326,-0.305382,-0.327426,0.123429,-0.043052,-1.597765,-0.304705,-0.582735,-0.404572,-0.231558,-0.928951,-0.355683,-0.222601,-0.323491,0.931252,-0.264977,0.375621,0.426334,0,-0.806889,11@34@11/02@34/01@11/02/03@34/01/01@11/02/03/04@34/01/01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.327426,0.123429,-0.043052,-1.106655,-0.311422,-1.166187,-0.404572,-0.231558,-1.088799,-0.355683,-0.222601,-0.95827,1.256818,-0.264977,0.375621,0.426334,0,-0.806889,11@12@20@30@34@11/04@12/01@20/01@20/09@30/01@34/11@11/04/01@11/04/02@11/04/03@20/01/21@20/09/01@34/11/03@34/11/03/07
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.271114,-0.2495,-0.291049,-0.299469,0.123429,-0.043052,-0.124435,-0.284553,-0.777219,-0.404572,-0.231558,-0.822385,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0.375621,0.426334,-0.820324,-0.806889,10@11@14@42@10/01@10/03@11/02@14/07@42/10@10/01/09@10/03/01@11/02/03@14/07/04@42/10/03@10/01/09/05@10/03/01/01@11/02/03/01@11/02/03/04@10/03/01/01/01@11/02/03/01/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.180172,-0.221566,-0.162047,-0.15968,0.123429,-0.131993,-0.615545,-0.190513,-0.485493,-0.263814,-0.231558,-0.609254,-0.355683,-0.222601,-0.429287,0.082454,-0.264977,0,0.426334,0,-0.806889,01@11@18@32@42@01/05@11/02@18/02@32/01@42/19@01/05/25@11/02/03@18/02/01@11/02/03/04@18/02/01/01@18/02/01/01/05
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.238326,-0.305382,-0.306458,0.123429,-0.043052,1.447118,-0.304705,-1.166187,-0.404572,-0.231558,-1.088799,-0.355683,-0.222601,-0.217694,0.919624,-0.264977,0.375621,0.426334,-3.438663,-0.806889,01@02@14@01/20@02/13@14/10@01/20/15@01/20/15/03
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.2495,-0.291049,-0.2785,0.123429,-0.043052,-0.124435,-0.29127,-0.582735,-0.404572,-0.231558,-1.035517,-0.355683,-0.222601,0.099695,-0.405895,-0.264977,-1.146632,0.426334,-0.820324,-0.806889,11@16@20@11/04@16/03@20/01@11/04/03@16/03/03@20/01/21@11/04/03/05
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.155921,-0.154523,0.203456,-0.075807,0.123429,3.425661,0.857786,-0.056169,0.292442,2.832868,4.315915,-0.449406,-0.355683,-0.222601,-0.217694,0.419648,-0.264977,0,0.426334,0,-0.806889,01@01/06
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.2408,-0.199218,-0.233715,-0.194627,0.123429,1.291069,-0.419101,-0.224099,0.1952,0.862252,-0.231558,-0.822385,-0.355683,-0.222601,-0.217694,-0.16172,-0.264977,0,0.426334,0,-0.806889,10@11@10/01@11/02@10/01/05@11/02/03@10/01/05/01@11/02/03/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.283239,-0.238326,-0.305382,-0.327426,0.123429,-0.043052,-0.124435,-0.311422,-1.166187,-0.404572,-0.231558,-1.088799,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0.375621,0.426334,0.488846,-0.806889,11@32@11/04@32/01@11/04/03@11/04/03/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.283239,-0.238326,-0.298215,-0.327426,0.123429,1.646834,-0.124435,-0.304705,0.681409,0.862252,-0.231558,-1.088799,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0,0.426334,-0.820324,-0.806889,01@02@18@01/05@02/19@18/02@01/05/25@18/02/01
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,0.201782,0.119233,0.21779,0.210759,0.123429,1.024244,0.170231,0.199084,0.1952,0.721494,-0.231558,-0.502689,-0.355683,-0.222601,-0.217694,-0.16172,-0.264977,0,0.426334,0,-0.806889,01@20@01/01@01/07@20/01@01/01/09@20/01/15@01/01/09/04@01/01/09/05@01/01/09/06
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.283239,-0.243913,-0.298215,-0.2785,0.123429,-0.043052,0.170231,-0.284553,-0.193768,-0.404572,-0.231558,-0.609254,-0.355683,-0.222601,-0.111898,-0.173348,-0.264977,0.375621,0.426334,0,-0.806889,11@32@34@11/02@32/05@34/01@11/02/03@32/05/01@34/01/01@11/02/03/01@11/02/03/04@32/05/01/03@34/01/01/01@11/02/03/01/01@32/05/01/03/03
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.040342,-0.283239,-0.238326,-0.305382,-0.313447,0.123429,-0.043052,-0.124435,-0.304705,-1.166187,-0.404572,-0.231558,-0.236275,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0.375621,0.426334,-0.820324,-0.806889,11@12@14@16@20@42@11/04@12/01@14/04@16/07@20/01@20/09@42/10@11/04/02@20/01/10@20/01/21@20/09/01@42/10/05
-0.580478,1.672667,-0.582367,-0.545516,-0.042927,-0.078374,-0.283239,-0.243913,-0.305382,-0.264522,0.123429,-0.043052,-0.124435,-0.284553,-0.193768,-0.404572,-0.231558,-0.928951,-0.355683,-0.222601,0.205492,-0.405895,-0.264977,0.375621,0.426334,0,-0.806889,01@10@11@43@01/03@10/01@10/03@11/04@43/01@01/03/16@10/01/05@10/03/01@11/04/01@11/04/03@43/01/03@01/03/16/01@01/03/16/03@43/01/03/05
