@relation 'derisi.train'

@attribute "g1" numeric 
@attribute "g1_bkg" numeric 
@attribute "r1" numeric 
@attribute "r1_bkg" numeric 
@attribute "g2" numeric 
@attribute "g2_bkg" numeric 
@attribute "r2" numeric 
@attribute "r2_bkg" numeric 
@attribute "f2" numeric 
@attribute "g3" numeric 
@attribute "g3_bkg" numeric 
@attribute "r3" numeric 
@attribute "r3_bkg" numeric 
@attribute "f3" numeric 
@attribute "g4" numeric 
@attribute "g4_bkg" numeric 
@attribute "r4" numeric 
@attribute "r4_bkg" numeric 
@attribute "f4" numeric 
@attribute "g5" numeric 
@attribute "g5_bkg" numeric 
@attribute "r5" numeric 
@attribute "r5_bkg" numeric 
@attribute "f5" numeric 
@attribute "g6" numeric 
@attribute "g6_bkg" numeric 
@attribute "r6" numeric 
@attribute "r6_bkg" numeric 
@attribute "g7" numeric 
@attribute "g7_bkg" numeric 
@attribute "r7" numeric 
@attribute "r7_bkg" numeric 
@attribute "f7" numeric 
@attribute "g1_ratio" numeric 
@attribute "g2_ratio" numeric 
@attribute "g3_ratio" numeric 
@attribute "g4_ratio" numeric 
@attribute "g5_ratio" numeric 
@attribute "g6_ratio" numeric 
@attribute "g7_ratio" numeric 
@attribute "r1_ratio" numeric 
@attribute "r2_ratio" numeric 
@attribute "r3_ratio" numeric 
@attribute "r4_ratio" numeric 
@attribute "r5_ratio" numeric 
@attribute "r6_ratio" numeric 
@attribute "r7_ratio" numeric 
@attribute "g1dashbkg" numeric 
@attribute "g2dashbkg" numeric 
@attribute "g3dashbkg" numeric 
@attribute "g4dashbkg" numeric 
@attribute "g5dashbkg" numeric 
@attribute "g6dashbkg" numeric 
@attribute "g7dashbkg" numeric 
@attribute "r1dashbkg" numeric 
@attribute "r2dashbkg" numeric 
@attribute "r3dashbkg" numeric 
@attribute "r4dashbkg" numeric 
@attribute "r5dashbkg" numeric 
@attribute "r6dashbkg" numeric 
@attribute "r7dashbkg" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-0.298077,-1.093402,-0.15706,-0.496997,-0.438676,-0.395759,-0.289357,0.627404,-0.055832,-0.298694,-0.669182,-0.279582,-0.175001,-0.11219,-0.312634,-0.838722,-0.37913,-0.487783,-0.04322,0.056577,-0.499913,-0.013954,0.21253,-0.075,0.212428,-1.066534,-0.087825,0.479918,-0.400585,-0.146671,-0.306067,0.406113,-0.11219,-0.94072,-0.864037,0.045906,0.714016,0.287058,0.698095,-0.258315,1.137204,0.783429,-0.254119,-0.656918,-0.406825,-0.604421,-0.211506,-0.224422,-0.41095,-0.233441,-0.257405,0.110419,0.272094,-0.398447,-0.142717,-0.34367,-0.271967,-0.353639,-0.043937,-0.128691,-0.36888,16@20@16/01@20/09@20/09/07@20/09/07/03
-0.261969,1.336253,-0.321759,0.715559,-0.484619,0.109057,-0.384081,1.056306,-0.055832,-0.450185,-0.266951,-0.401296,-0.137378,-0.11219,0.206445,0.158551,0.26771,0.312044,-0.04322,0.419452,0.488778,0.333739,-0.202725,-0.075,-0.140412,0.32477,-0.090676,0.883797,-0.352165,-0.278409,-0.509514,-0.227969,-0.11219,-0.368729,-0.40882,-0.393193,-0.487955,-0.449078,-0.127115,0.424766,0.268705,0.22523,0.186129,0.204348,0.117406,-0.283274,-0.506494,-0.362061,-0.49689,-0.439592,0.201207,0.380807,-0.159259,-0.333629,-0.347217,-0.474618,-0.404677,0.252404,0.375861,-0.165243,-0.495743,01@10@11@16@01/04@10/01@11/02@16/19@10/01/09@11/02/03@16/19/03@10/01/09/05@11/02/03/01@11/02/03/04
-0.723741,-0.362917,-0.704632,-0.367312,-0.590975,1.323871,-0.520436,2.317277,-0.055832,-0.541134,0.496318,-0.555632,0.283994,-0.11219,-0.659675,0.128692,-0.646935,0.124025,-0.04322,-0.724799,-0.396385,-0.756048,-0.5112,-0.075,-0.669194,-0.406557,-0.675004,0.383264,-0.596672,-0.280894,-0.534046,-0.246012,-0.11219,1.061248,1.209727,0.143484,0.459052,1.599299,-0.280967,-0.431491,-1.158114,-1.094149,-0.327494,-0.507133,-1.02935,-0.173167,-0.064013,-0.709348,-0.699463,-0.625099,-0.693134,-0.704798,-0.653165,-0.586531,-0.699195,-0.716222,-0.619946,-0.682967,-0.717254,-0.713513,-0.518687,01@10@11@16@34@01/06@10/01@11/02@16/03@34/11@10/01/09@11/02/03@16/03/01@34/11/03@10/01/09/05@11/02/03/04@34/11/03/07
-0.446095,1.552222,-0.56596,1.078677,-0.545539,0.509652,-0.440681,1.359396,-0.055832,-0.643589,0.183741,-0.681846,0.024398,-0.11219,-0.35684,0.227225,-0.471501,0.153869,-0.04322,-0.27009,0.447367,-0.384214,-0.036623,-0.075,-0.397742,0.512061,-0.298184,1.211733,-0.519896,-0.261009,-0.527831,-0.264055,-0.11219,1.251912,-0.50998,1.070473,1.551753,0.383075,-0.336914,-0.162107,-1.344221,0.377466,-0.951179,-1.031382,-0.472354,-0.127289,-0.266816,-0.564645,-0.589736,-0.695345,-0.387393,-0.324742,-0.429036,-0.509248,-0.605047,-0.556725,-0.720011,-0.50304,-0.395364,-0.402107,-0.509914,14@16@20@42@14/04@16/07@20/01@20/09@42/10@20/01/10@20/01/21@20/09/01@42/10/05
-0.448113,1.380717,-0.596053,0.553452,-0.665855,-1.131813,-0.615394,-1.008141,-0.055832,-0.773164,-0.693413,-0.73809,-0.49103,-0.11219,-0.465532,-0.384873,-0.489403,-0.454955,-0.04322,-0.4695,0.835596,-0.546121,-0.331256,-0.075,-0.29098,-0.696412,0.143341,-1.232252,-0.535144,-0.417603,-0.391436,-0.498614,-0.11219,1.919234,-0.712298,0.241062,0.204089,-0.417072,-0.770499,-0.604667,-1.77847,0.580447,-0.400869,-0.357347,0.117406,0.432424,0.138791,-0.55439,-0.582063,-0.727171,-0.451561,-0.570549,-0.255867,-0.507586,-0.61879,-0.537614,-0.714334,-0.471026,-0.523354,0.247471,-0.338514,01@01/07@01/20@01/07/01
-0.213078,0.148422,-0.178614,0.715559,-0.312775,0.05369,-0.30339,-0.187509,-0.055832,-0.326636,0.040779,-0.263609,-0.062133,-0.11219,-0.342713,-0.274397,-0.363376,-0.281858,-0.04322,-0.310234,0.305016,-0.318612,-0.177018,-0.075,-0.461176,0.043833,-0.435287,-0.193213,-0.286892,-0.072103,-0.288404,-0.181573,-0.11219,-0.511727,-0.50998,-0.685927,0.058395,-0.481084,-0.406847,-0.219832,0.454812,0.377466,0.516315,-0.245008,0.15017,-0.072235,-0.229943,-0.227156,-0.319383,-0.346695,-0.333133,-0.351213,-0.467679,-0.289032,-0.202816,-0.290583,-0.269364,-0.354384,-0.307575,-0.423405,-0.273733,01@10@11@16@01/01@01/02@01/06@10/03@11/02@16/03@01/01/13@01/02/07@01/06/10@10/03/01@10/03/02@11/02/03@16/03/01@10/03/02/01@11/02/03/04
0.351858,1.60939,0.101374,1.150004,-0.343996,-0.864749,-0.52605,-0.716488,-0.055832,-0.31787,-0.34449,-0.571606,-0.263414,-0.11219,-0.012306,0.05106,-0.325664,-0.314686,-0.04322,0.232898,0.680304,-0.168251,-0.382668,-0.075,0.084601,-0.38872,-0.100937,-1.059654,-0.172396,-0.074588,-0.393072,-0.26921,-0.11219,0.34626,2.22132,3.265973,2.170951,0.991187,0.110658,0.347799,-0.537758,-1.652348,-1.831676,-1.293507,-0.767234,-0.411733,-0.478839,0.242046,-0.278715,-0.291931,-0.016775,0.168764,0.106412,-0.170198,0.065885,-0.47155,-0.567903,-0.312442,-0.122427,-0.013569,-0.37023,01@30@42@43@01/04@01/06@30/01@42/04@43/01@01/06/02@30/01/09@42/04/03@43/01/03@01/06/02/01@30/01/09/11@43/01/03/05@43/01/03/09
-0.521449,-0.115188,-0.375642,0.112523,-0.442483,0.890707,-0.299414,1.676784,-0.055832,0.474648,0.426049,0.771296,0.173007,-0.11219,-0.398768,-0.110176,-0.339269,-0.099808,-0.04322,-0.631128,-0.298034,-0.685723,-0.447923,-0.075,-0.533228,-0.798976,-0.635384,0.37636,-0.18925,-0.422574,-0.391109,-0.302718,-0.11219,-1.560376,-1.015776,-1.222604,-0.633649,1.183223,0.516269,0.376662,2.377916,0.98641,1.250062,0.354134,-0.865528,-0.558543,-0.488057,-0.521576,-0.515817,0.446371,-0.404142,-0.618631,-0.494729,-0.148869,-0.382497,-0.440406,0.789242,-0.344457,-0.652712,-0.672933,-0.363819,12@12/04@12/04/01
-0.23102,1.304493,-0.307322,0.987898,-0.432584,0.796257,-0.384782,1.245022,-0.055832,-0.30609,0.661087,-0.417045,0.549232,-0.11219,-0.018459,1.02146,-0.002244,1.06412,-0.04322,-0.046802,0.532777,-0.103173,-0.29764,-0.075,-0.31779,0.877724,0.353414,1.232445,-0.108193,0.499588,1.48571,1.362391,-0.11219,-0.130399,-0.206502,1.070473,-0.305839,-0.513089,-0.924351,-1.027985,-0.041473,0.022248,-0.951179,0.054563,0.182935,0.8178,1.49389,-0.328335,-0.498425,-0.398591,-0.099816,-0.103785,-0.368173,-0.167705,-0.341269,-0.490898,-0.50758,-0.090822,-0.066362,0.254091,1.354233,01@11@42@01/05@11/02@42/19@01/05/25@11/02/03@11/02/03/04
-0.491173,-0.1533,-0.431558,0.13846,-0.219618,1.82543,-0.024363,2.185747,-0.055832,-0.382521,0.077126,-0.389147,0.014993,-0.11219,-0.606126,-0.241553,-0.614713,-0.093839,-0.04322,-0.660253,-0.5905,-0.669191,-0.354985,-0.075,-0.592594,-1.200314,-0.724031,-0.141434,-0.517221,-0.390261,-0.475824,-0.274365,-0.11219,-0.654724,-1.420413,-0.10046,0.932556,1.055199,0.670122,-0.296799,0.702954,1.646099,-0.10737,-0.769257,-0.799999,-0.595246,-0.183851,-0.488078,-0.364655,-0.409486,-0.608442,-0.61809,-0.532889,-0.492074,-0.439724,-0.204936,-0.411064,-0.631347,-0.648336,-0.719269,-0.454918,10@11@16@32@10/01@10/03@11/02@16/01@32/01@10/01/05@10/03/01@11/02/03@32/01/09@10/01/05/01@10/03/01/02@10/03/01/03@11/02/03/04
2.542077,1.923816,3.049881,1.934599,0.216465,-0.376218,0.319917,-0.544928,-0.055832,1.636442,0.200702,1.511703,0.11093,-0.11219,2.269091,0.385475,2.383902,0.013601,-0.04322,2.308346,0.67254,2.365052,-0.119674,-0.075,1.992667,0.168694,1.907158,-0.75243,1.197004,0.206286,0.410579,-0.034651,-0.11219,-1.369713,-0.864037,-0.246827,-0.597225,-0.737131,0.040725,0.540216,1.943667,0.783429,0.03938,0.316687,0.412286,-0.375031,-0.534149,2.444951,0.247667,1.689012,2.318751,2.30621,2.001369,1.216469,3.015445,0.367694,1.575567,2.477541,2.481414,1.98841,0.428064,10@11@16@10/01@11/02@16/03@10/01/09@11/02/03@16/03/01@10/01/09/05@11/02/03/04
-0.579535,-0.010379,-0.564536,0.910086,-0.561784,0.356579,-0.606507,0.235674,-0.055832,-0.637014,-0.005259,-0.626501,-0.058371,-0.11219,-0.626634,-0.119133,-0.542152,-0.08787,-0.04322,-0.546903,-0.137565,-0.355086,-0.200747,-0.075,-0.635203,-0.326289,-0.217518,-0.203569,-0.587309,-0.027362,-0.046033,-0.019186,-0.11219,0.584589,0.956829,0.045906,-1.179999,-1.569284,-1.106177,-1.047226,-0.7859,-0.941913,-0.254119,1.028168,1.624571,1.606903,1.641384,-0.588116,-0.594084,-0.6661,-0.639346,-0.54867,-0.623217,-0.60509,-0.598278,-0.631283,-0.651409,-0.556398,-0.342308,-0.202657,-0.044974,02@14@16@32@42@02/11@02/13@14/07@14/10@16/01@32/01@42/16@02/13/03@14/07/11@32/01/07
-0.109017,1.533166,-0.304476,1.804914,-0.094225,0.206763,-0.066463,-0.158916,-0.055832,-0.554283,0.401818,-0.553832,0.342308,-0.11219,-0.39216,0.36756,-0.421616,0.213557,-0.04322,-0.182454,0.866654,-0.337243,-0.072216,-0.075,-0.315875,0.413956,-0.530775,-0.414138,-0.049608,2.204717,0.265679,2.215566,8.907897,1.15658,-0.661719,0.192273,0.204089,0.223046,0.292484,-0.604667,-1.282185,0.529702,-0.364181,-0.357347,-0.374061,-0.485138,0.138791,-0.220776,-0.111184,-0.62768,-0.435047,-0.278282,-0.341123,-0.297065,-0.364242,-0.053934,-0.625387,-0.456135,-0.341487,-0.5014,-0.015957,01@01/07@01/07/01
-0.442282,0.863026,-0.52387,0.572905,-0.438422,1.115431,-0.372854,1.622456,-0.055832,-0.225551,0.736202,-0.259559,0.51161,-0.11219,-0.185257,0.907998,-0.376504,0.717926,-0.04322,-0.09062,0.455131,-0.472121,-0.076171,-0.075,-0.395587,0.520979,-0.282221,0.638708,0.185001,0.290796,0.641501,0.179287,-0.11219,0.727587,-0.358241,-0.051671,2.061681,3.135582,-0.462793,-0.585425,-0.909971,0.174484,-0.144057,-1.25606,-1.422524,-0.008006,0.111136,-0.511321,-0.529373,-0.323184,-0.263539,-0.140791,-0.427345,0.159156,-0.546589,-0.510009,-0.337257,-0.451172,-0.481511,-0.338214,0.638265,01@01/01@01/01/06@01/01/06/06@01/01/06/06/01@01/01/06/06/01/03
-0.554641,-0.49631,-0.436641,-0.010678,-0.481573,0.695294,-0.356716,1.219288,-0.055832,0.107838,0.12801,0.206148,0.033804,-0.11219,-0.490142,-0.629713,-0.26456,-0.278873,-0.04322,-0.620108,-0.38862,-0.557667,-0.151312,-0.075,-0.598817,-0.375342,-0.406498,0.597285,-0.350292,-0.484714,-0.012671,-0.135177,-0.11219,-1.083717,-1.066356,-0.734716,-1.61708,-0.289048,-0.714552,-0.64315,1.385346,1.087901,0.553003,1.739649,-0.013652,0.331492,0.20332,-0.527956,-0.53986,0.09772,-0.457694,-0.597831,-0.583849,-0.308699,-0.440134,-0.460461,0.212508,-0.251887,-0.560274,-0.460244,0.004624,32@40@43@32/01@40/01@43/01@43/01/03@43/01/03/05
-0.478614,1.117107,-0.549083,0.851728,-0.448829,1.05355,-0.405832,1.759705,-0.055832,-0.465251,1.276548,-0.497587,0.916051,-0.11219,-0.273897,1.221512,-0.277449,1.058151,-0.04322,-0.529324,0.294663,-0.620645,-0.258092,-0.075,-0.474821,0.77516,-0.407068,1.066751,-0.419043,0.106861,-0.37639,0.135468,-0.11219,0.584589,0.299294,0.241062,-0.123722,0.863164,-0.406847,-0.296799,-0.7859,-0.43446,-0.400869,-0.095223,-0.701706,-0.072235,-0.183851,-0.566468,-0.535,-0.638002,-0.380079,-0.575682,-0.521054,-0.445815,-0.580844,-0.554602,-0.638398,-0.376471,-0.611142,-0.499961,-0.405994,11@12@16@32@11/02@12/04@16/01@32/01@11/02/03@12/04/03@32/01/07@11/02/03/04
-0.642555,-0.318453,-0.593409,0.170881,-0.590721,0.535707,-0.49962,1.393708,-0.055832,-0.492646,0.094087,-0.515136,-0.054609,-0.11219,-0.661497,-0.659571,-0.629034,-0.377359,-0.04322,-0.671273,-0.530971,-0.669453,-0.173063,-0.075,-0.702467,-0.990726,-0.709779,-0.131078,-0.60657,-0.613966,-0.593902,-0.410976,-0.11219,-0.082734,-0.206502,0.094695,0.167665,1.503282,-0.336914,-0.162107,-0.103508,0.022248,-0.290807,-0.319901,-0.963821,-0.127289,-0.266816,-0.630046,-0.63731,-0.526754,-0.632741,-0.635648,-0.655097,-0.559662,-0.604022,-0.619014,-0.534785,-0.622661,-0.67377,-0.705742,-0.558837,01@11@16@01/01@01/02@11/02@16/03@01/01/06@01/01/09@01/01/13@01/02/07@11/02/03@16/03/01@01/01/06/05@01/01/09/03@11/02/03/01@11/02/03/04
-0.614073,1.012299,-0.694465,0.482126,-0.541224,0.83534,-0.52605,1.396568,-0.055832,-0.543599,0.94701,-0.511536,0.790016,-0.11219,-0.479888,0.916956,-0.416842,0.965633,-0.04322,-0.646871,-0.1738,-0.64951,-0.420239,-0.075,-0.513121,0.480845,-0.287637,0.952836,-0.527386,0.057149,-0.33158,0.029788,-0.11219,2.586557,1.007409,-0.393193,-0.706496,-0.065007,-0.742525,-0.700875,-2.150683,-0.992658,0.186129,0.429026,-0.177474,0.37737,0.304722,-0.696587,-0.610965,-0.681009,-0.569281,-0.647803,-0.543757,-0.55246,-0.71581,-0.645911,-0.637215,-0.513712,-0.6188,-0.369873,-0.345937,10@16@10/03@16/03@10/03/04@16/03/01@10/03/04/05
-0.593216,0.81221,-0.679012,0.242208,-0.514825,1.336899,-0.492604,1.716814,-0.055832,-0.520588,0.716818,-0.492863,0.600022,-0.11219,-0.422466,0.618371,-0.458851,0.697035,-0.04322,-0.585736,-0.072861,-0.711176,-0.430126,-0.075,-0.498998,0.792997,-0.290773,1.342907,-0.486724,0.037264,-0.064677,0.052986,-0.11219,2.395893,0.501613,-0.295616,0.823286,2.655494,-0.686579,-0.883672,-2.026612,-0.637441,0.076067,-0.731811,-1.32423,0.285614,0.774858,-0.661038,-0.623754,-0.629687,-0.48624,-0.5954,-0.546414,-0.50814,-0.692631,-0.638597,-0.593688,-0.535055,-0.681701,-0.405561,-0.073653,32@32/01@32/07@32/01/01@32/07/07@32/07/07/01
-0.340688,0.89161,-0.430541,0.890634,-0.268354,1.421577,-0.160719,2.131419,-0.055832,-0.296776,0.973664,-0.413895,0.782491,-0.11219,-0.116897,0.857239,0.511886,1.058151,-0.04322,-0.335685,0.496542,-0.093464,-0.374759,-0.075,-0.429818,1.426219,1.385538,1.650131,-0.312573,0.216228,2.293285,0.408691,-0.11219,0.584589,-0.611139,1.168051,-2.272701,-1.793325,-1.329963,-1.20116,-0.7859,0.478957,-1.024554,3.424736,2.116038,4.221955,3.85379,-0.410143,-0.382048,-0.425829,-0.188755,-0.397404,-0.510911,-0.347756,-0.462492,-0.338007,-0.533602,0.444243,-0.045578,1.261412,2.312118,01@14@16@20@32@01/04@14/01@14/04@16/01@16/19@20/01@20/09@32/01@16/19/03@20/01/10@20/09/04@32/01/07
-0.767473,-0.175532,-0.667829,1.111098,-0.793533,-0.288282,-0.735378,-0.136041,-0.055832,-0.818091,-0.317836,-0.798835,-0.269057,-0.11219,-0.745124,-0.295298,-0.708039,-0.359453,-0.04322,-0.730571,-0.021097,-0.673914,-0.050464,-0.075,-0.70534,-0.339667,-0.876811,-0.376167,-0.744072,-0.171527,-0.752212,-0.266633,-0.11219,-0.654724,-0.965196,0.924106,-0.633649,-0.35306,1.075734,-0.190969,0.702954,0.935665,-0.877804,0.354134,0.051877,-0.687002,-0.24838,-0.767229,-0.776962,-0.818635,-0.748102,-0.749908,-0.693257,-0.751347,-0.708836,-0.730614,-0.806119,-0.706296,-0.695376,-0.853963,-0.741035,01@34@40@42@43@01/05@34/11@40/01@42/01@43/01@34/11/03@43/01/03@34/11/03/07@43/01/03/09
-0.468746,0.780449,-0.570433,0.391346,-0.642249,-0.115668,-0.701231,-0.439132,-0.055832,-0.709883,0.035933,-0.699844,-0.058371,-0.11219,1.09444,-0.038515,1.420803,-0.278873,-0.04322,-0.543492,-0.194506,-0.650822,-0.287753,-0.075,-0.44825,0.052752,-0.45524,-0.548764,-0.418241,0.743178,-0.338448,0.627784,-0.11219,1.394909,1.159148,0.192273,-0.997883,2.143399,-0.378874,-0.431491,-1.406256,-1.094149,-0.364181,0.766044,-1.193172,-0.090586,-0.064013,-0.532286,-0.638077,-0.747242,1.136126,-0.539216,-0.45512,-0.515896,-0.587818,-0.671157,-0.728527,1.500476,-0.638491,-0.413907,-0.431299,01@10@32@01/03@10/01@32/01@01/03/16@10/01/05@10/01/05/01
-0.565406,-0.077076,-0.577143,0.611811,-0.604936,-0.239429,-0.661938,-0.410538,-0.055832,-0.680845,-0.213644,-0.698269,-0.231434,-0.11219,-0.628685,-0.390845,-0.588219,-0.281858,-0.04322,-0.6941,-0.285093,-0.609099,0.080044,-0.075,-0.655071,-0.38872,-0.725741,-0.55912,-0.581156,-0.258524,-0.49872,-0.202193,-0.11219,1.061248,1.108568,0.826529,-0.342262,-0.161025,-0.336914,-0.479595,-1.158114,-1.043404,-0.80443,0.092009,-0.111945,-0.127289,-0.017921,-0.568975,-0.590759,-0.687317,-0.620002,-0.684809,-0.639882,-0.572958,-0.60156,-0.633878,-0.705108,-0.588164,-0.645875,-0.686172,-0.487983,01@10@32@01/03@10/01@32/01@01/03/16@10/01/05@10/01/05/01
-0.571686,-0.836144,-0.569213,-0.736915,-0.590213,-0.288282,-0.592006,-0.436272,-0.055832,-0.784122,-0.889682,-0.675321,-0.464694,-0.11219,-0.632103,-0.483406,-0.5517,-0.466892,-0.04322,-0.585211,-0.347209,-0.274264,-0.283798,-0.075,-0.617489,-0.076568,-0.065592,-0.369263,-0.632519,-0.449916,-0.127478,-0.276943,-0.11219,0.679921,-0.155922,-0.685927,-1.070729,-2.017366,-1.17611,-1.027985,-0.847936,-0.028497,0.516315,0.878383,2.705798,2.102387,1.49389,-0.520892,-0.572088,-0.715416,-0.616227,-0.566228,-0.618869,-0.604813,-0.550897,-0.561208,-0.651645,-0.534807,-0.246588,-0.035442,-0.095247,01@20@30@01/05@20/01@01/05/25@20/01/03@20/01/03/01
