@relation 'eisen.train'

@attribute "alpha_0" numeric 
@attribute "alpha_7" numeric 
@attribute "alpha_14" numeric 
@attribute "alpha_21" numeric 
@attribute "alpha_28" numeric 
@attribute "alpha_35" numeric 
@attribute "alpha_42" numeric 
@attribute "alpha_49" numeric 
@attribute "alpha_56" numeric 
@attribute "alpha_63" numeric 
@attribute "alpha_70" numeric 
@attribute "alpha_77" numeric 
@attribute "alpha_84" numeric 
@attribute "alpha_91" numeric 
@attribute "alpha_98" numeric 
@attribute "alpha_105" numeric 
@attribute "alpha_112" numeric 
@attribute "alpha_119" numeric 
@attribute "elu_0" numeric 
@attribute "elu_30" numeric 
@attribute "elu_60" numeric 
@attribute "elu_90" numeric 
@attribute "elu_120" numeric 
@attribute "elu_150" numeric 
@attribute "elu_180" numeric 
@attribute "elu_210" numeric 
@attribute "elu_240" numeric 
@attribute "elu_270" numeric 
@attribute "elu_300" numeric 
@attribute "elu_330" numeric 
@attribute "elu_360" numeric 
@attribute "elu_390" numeric 
@attribute "cdc15_10" numeric 
@attribute "cdc15_30" numeric 
@attribute "cdc15_50" numeric 
@attribute "cdc15_70" numeric 
@attribute "cdc15_90" numeric 
@attribute "cdc15_110" numeric 
@attribute "cdc15_130" numeric 
@attribute "cdc15_150" numeric 
@attribute "cdc15_170" numeric 
@attribute "cdc15_190" numeric 
@attribute "cdc15_210" numeric 
@attribute "cdc15_230" numeric 
@attribute "cdc15_250" numeric 
@attribute "cdc15_270" numeric 
@attribute "cdc15_290" numeric 
@attribute "spo_0" numeric 
@attribute "spo_2" numeric 
@attribute "spo_5" numeric 
@attribute "spo_7" numeric 
@attribute "spo_9" numeric 
@attribute "spo_11" numeric 
@attribute "spo5_2" numeric 
@attribute "spo5_7" numeric 
@attribute "spo5_11" numeric 
@attribute "spo__early" numeric 
@attribute "spo__mid" numeric 
@attribute "heat_0" numeric 
@attribute "heat_10" numeric 
@attribute "heat_20" numeric 
@attribute "heat_40" numeric 
@attribute "heat_80" numeric 
@attribute "heat_160" numeric 
@attribute "dtt_15" numeric 
@attribute "dtt_30" numeric 
@attribute "dtt_60" numeric 
@attribute "dtt_120" numeric 
@attribute "cold_0" numeric 
@attribute "cold_20" numeric 
@attribute "cold_40" numeric 
@attribute "cold_160" numeric 
@attribute "diau_540" numeric 
@attribute "diau_660" numeric 
@attribute "diau_780" numeric 
@attribute "diau_900" numeric 
@attribute "diau_1020" numeric 
@attribute "diau_1140" numeric 
@attribute "diau_1260" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/05,01/20/15,01/20/17,01/20/19,01/20/31,01/20/37,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/16/01,02/16/03,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/07,16/17/09,16/19/03,16/19/05,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/07,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/02,01/01/09/02/01,01/01/09/03/01,01/01/09/04/01,01/01/09/05/01,01/01/09/06/01,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/05/03/02/04,01/05/03/03/04,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
0.873292,0.409546,0.448444,0.614661,0.431682,-0.121501,0.646054,-0.421204,-0.102975,0.394387,0.168793,0.257851,0.669983,0.022827,-0.103683,-0.893571,0.070088,0.220149,1.443845,-0.393319,-0.430316,-0.68138,0.549593,0.145735,-0.895941,-0.82425,-0.325218,-0.293147,-0.186388,-0.870034,-0.744248,-0.234696,0.514815,0.80261,1.143769,0.066661,0.292144,0.199692,0.331675,-0.660052,-0.760502,0.024051,-0.070441,-1.378234,0.665055,0,0.517827,-0.972089,-0.547991,-0.556798,-0.44205,-0.553975,-0.396894,0.407374,0.049609,0.366557,-0.282776,-0.433347,-0.53381,0.793568,-0.491226,0.557907,-0.23395,0.702868,-1.041918,1.09516,-0.34703,0.80393,-1.533543,0,1.02885,0.469463,-1.772973,-1.207323,0.151873,-0.095724,-0.164668,0.696406,0.108063,11@32@34@11/02@32/05@34/01@11/02/03@32/05/01@34/01/01@11/02/03/01@11/02/03/04@32/05/01/03@34/01/01/01@11/02/03/01/01@32/05/01/03/03
0.232676,0,-0.644736,-0.278861,-0.687936,0.058239,0.940156,0.561313,0.443222,0.464989,-0.464467,-0.390066,0,-1.204688,-0.165309,-0.297676,0.606711,-0.16489,-0.819453,0.654198,0.313196,0.847416,0,-0.052782,-0.361064,-0.122623,-0.019518,-0.004425,0.476723,0.388582,0.631132,0.858234,0.440373,-0.338759,-0.241678,-0.211569,0,0,0.473299,-0.257797,-0.942667,0.39937,0.678615,0.465092,0.550365,0.127538,0.466788,-0.88869,0.042191,-0.333641,-0.415998,-0.784713,-0.396894,-0.038408,-0.856543,1.031985,-0.397665,-0.00511,0.027615,-0.052094,0.447931,-0.299247,-0.070557,0.001914,-0.40913,0.275233,0.139321,0.248123,-0.636042,0.052169,0.479556,0.345287,-0.298606,0.103258,0.746695,0.476929,0.752451,0.837293,0.744395,01@02@14@01/20@02/13@14/10@01/20/15@01/20/15/03
0.542651,-0.14062,0.604613,1.484033,0.99149,-0.031631,0.587234,-0.636129,0.655631,0.606193,0.168793,0.797782,0.501139,0.729579,-0.196123,0.110042,0,-0.094883,-0.141905,-0.097281,-0.595541,-0.401101,0.369155,-0.003153,-0.135853,0.410614,0.530742,0.71738,-0.028504,0.760446,0.96312,1.201726,-0.378483,-0.374426,0.16241,-0.211569,0.292144,0,-0.23482,-0.717517,-0.355691,0.113413,-0.320126,-1.009569,0.058839,-0.39269,-0.230734,-0.471698,0.106342,-0.155115,-0.44205,-0.553975,-0.488483,0.308311,-1.207909,-0.867257,-0.097188,0.132537,-0.977039,0.09068,0.556296,0.485267,0.133683,-0.813149,0.027275,-0.284718,0.508947,-0.211854,1.130912,-0.793196,-0.022656,0.165923,0.817132,0.290484,-0.255111,-0.210255,-0.015946,-0.207623,-0.611723,20@20/09@20/09/07@20/09/18
-0.139295,-0.595931,-0.17623,-0.061517,-0.268079,-0.421068,0.499003,-0.912462,-0.072631,0.323785,-0.492,0.365837,0.079027,-0.051568,-0.442629,-0.67403,-0.308704,0,-0.37256,-0.006193,-0.650616,-0.630421,0.498039,0.17055,-0.895941,0.803525,0.653022,0.659635,0.192533,-0.383751,0.654845,0.577195,0.384542,0.214092,0.48953,0.586024,0.504842,-0.15983,0.311443,-0.315262,-0.477134,0.506604,0.428929,-2.800229,0.45206,0.014445,0.296661,-0.054705,-0.24007,-0.422904,-0.841508,-0.694424,-0.793779,0.077165,-0.394221,-0.867257,0.34469,0.170773,0.027615,-0.28273,-0.418983,0.499795,0,-0.487124,-0.365489,-0.724678,0.275499,0.420615,-0.692136,-0.213517,-0.273762,0.096936,-2.490233,-1.769,0.277098,-0.782908,-0.561261,0.391149,0.222811,10@11@10/01@10/03@11/02@10/01/09@10/03/01@11/02/03@10/01/09/05@11/02/03/04
0.542651,-0.349304,0.136107,0.204124,0.291729,1.526116,0.499003,0.223573,0.2915,-0.276334,-0.189136,-0.75002,-0.174241,0.022827,0.358517,-0.548579,1.711522,0.570185,1.011368,0.2443,0.037821,0.414257,0.730031,0.443511,0.990203,0.494809,-0.325218,-0.177658,0.255686,-0.755615,-0.4834,-0.20347,0.049555,-0.213921,0.23938,0.048112,0,0.067236,0.169819,-0.755827,-0.254489,0,0.075209,-0.50046,0.566749,0.150156,0.892107,-1.097187,-0.32988,-1.070059,-1.067288,-0.985354,-0.651308,0.440395,-0.764079,-0.049335,-0.768842,-0.563348,-0.74065,-0.908739,0.014474,-0.110383,-0.622006,0.409446,0.987367,1.335138,0.217137,0,0.149271,-0.648276,0.856215,0.593638,0.020177,1.338948,1.184985,-0.353418,0.256711,0.825553,0.410581,11@11/02@11/02/03@11/02/03/01@11/02/03/04@11/02/03/01/01
-0.15996,0.485431,0.537683,-0.158114,0,-0.211371,0.116672,0.806943,-0.70986,-0.13513,-1.207858,-0.426061,-1.018464,-0.944306,-0.565883,-0.548579,0.101654,3.335465,-1.78532,1.200729,1.992983,1.407974,0.446486,0.418696,1.750291,2.880341,3.343182,2.016628,1.581909,2.019062,2.409639,2.700601,-1.104288,0.39243,-0.299405,-0.823676,-0.487746,1.202566,-0.983402,0.316853,1.648121,-1.298503,-0.590618,0.465092,-2.431562,-0.845062,-1.098385,0.612483,-0.791763,-1.940372,-0.78072,-0.634232,-0.46813,0.25878,0.105088,0.24179,-1.953075,-1.664529,0.027615,1.01322,0.183041,1.226197,1.706332,0.686567,-0.758254,-0.284718,0.372769,-0.135191,0.009036,0,0,0.690219,-2.290994,-1.357103,-1.100384,-0.095724,-0.387752,0.22678,0.389718,20@20/01@20/09@20/01/07@20/09/18
-0.387275,-0.121649,-0.020062,0.107527,0,-0.480981,0.469593,0.346388,0,-0.13513,0.802052,0.077874,0,0.803973,1.221291,0.95684,-0.687497,0.675195,-0.040994,0.016579,0.616108,2.197852,0.6527,1.063877,1.13096,0.298353,0.653022,0.861741,0.255686,0.646026,1.389962,0.88946,-1.011236,-0.499264,-0.722737,-1.120454,-1.781654,0.01047,-2.035464,-1.790197,-0.659299,-1.298503,-2.047115,0.149093,-1.858115,-1.727186,-1.370589,1.237973,-0.547991,-0.70185,-0.502837,-0.403494,-0.417248,-0.187002,0.197552,0.2002,-0.742329,-0.869232,0.382199,0.771603,0,0.90658,0.685131,0,-0.081826,-1.004654,0.431131,-0.173523,0.457786,0.076323,0.14998,1.14553,1.614087,-0.271194,-0.849933,-0.15299,-0.189455,-0.301548,-0.069276,11@16@11/02@16/03@11/02/03@16/03/01@11/02/03/04@11/02/03/04/01@11/02/03/04/03
0.955952,0.181891,1.095428,0.614661,1.047471,0.447676,1.440128,0.346388,0.71632,0.712097,0.829585,1.229726,0.669983,1.919896,0.974784,0.7373,0.890805,0.640192,0.751881,0.540338,-0.099866,0.490697,0,0.096106,0.821295,0.214158,0,0.024447,0.729337,0.789051,0.014582,-0.047337,0.254269,-0.035583,0,0.048112,0,0.256458,0.230515,-0.602587,-0.436653,-0.029566,-0.278512,0.131538,-0.186925,-0.686731,-0.724104,-0.555096,-0.24007,-1.304374,-0.902295,-0.43359,-0.142481,1.265916,-0.283263,1.28152,-0.547903,-1.350998,-0.474712,-0.008164,-0.443064,-0.110383,0.297075,0.97999,-0.845535,-0.464702,0.236591,0.765598,0.710208,-1.493642,0.997462,0.428071,1.096066,1.526174,0.746695,-0.095724,0.008841,-0.583324,0.139358,20@34@20/01@20/03@20/09@34/01@20/01/01@20/03/22@20/09/07@20/09/16@34/01/01@20/01/01/01@20/01/01/01/01
-0.841905,2.534328,-0.510877,-0.423756,-1.779563,-1.888945,-1.736167,-1.526535,-0.70986,0.394387,-1.565787,-0.498052,-1.22952,-1.279083,-3.277457,-1.175837,-1.318817,-0.199893,-1.525833,-0.552723,-0.595541,-0.324661,-0.739249,-0.747592,-0.980395,-0.76812,-1.395168,-2.3142,-0.786346,0.274162,0.228003,1.98239,-1.346223,0.249759,-0.626525,-0.471251,-0.558645,-0.084141,-0.295516,0.201923,1.567159,-1.209142,-0.549004,0.131538,-1.432125,-0.731969,-0.75813,-0.805292,-1.471756,-1.538689,-1.397275,-1.125803,-0.885368,0.440395,-0.727093,0.685408,-1.50236,-1.871001,1.032269,1.80397,0.42385,0.456211,-1.336846,0.164927,-0.561872,0.07525,-1.222461,-1.170141,-1.365261,1.114914,0.448168,0.566044,-1.334648,-1.132432,-1.413448,-0.009826,-0.239029,1.612175,0.222811,10@11@32@34@10/03@11/02@32/01@32/05@34/11@10/03/01@11/02/03@32/01/03@32/05/01@34/11/03@11/02/03/01@11/02/03/04@32/05/01/03@34/11/03/13
0.459991,0.030121,0.046868,-0.447905,-0.044156,0.507589,0.763695,1.421016,0,0.994505,-0.657198,0.617805,-1.018464,0.283209,-0.71995,-1.081748,-0.403402,-0.584932,-0.559967,0.973008,1.166858,1.637294,1.55489,0.86536,0.173813,-0.122623,-0.661488,0.226553,0.5083,-0.469565,-0.175125,-0.703095,1.184788,1.105786,0.81665,1.216679,1.408805,1.089033,1.424201,0.489249,0.130081,1.31086,1.302828,-1.606455,0.239065,-0.23436,-0.485926,-0.054705,0.606714,-0.612587,-1.267017,-1.055579,-1.027839,1.199875,-2.132554,-0.659311,-0.645116,-1.106292,0.441296,-0.733017,-0.358781,0.194706,1.195731,1.045195,-1.761986,-2.244543,-0.094128,1.129747,-0.131198,0.052169,0.887603,1.14553,1.096066,1.526174,2.124177,0.734623,0.727664,-0.51288,-0.726472,01@16@01/06@16/21@01/06/06@16/21/05@01/06/06/09@01/06/06/11
-0.263285,0.92177,0.91695,0.131676,0,0.537546,0.057851,-0.574722,0.352189,-0.417538,-0.13407,-0.498052,0.796617,0.097222,0.851531,0.423671,-0.150874,0.080135,-0.213985,-0.256686,0.395808,0.210417,0.678477,0.319438,-0.783335,-0.487469,-0.355788,0.313169,-0.660039,0.073928,-0.388546,-0.828001,-1.774261,-2.782,-2.646969,-0.415605,0.451667,0.9755,-0.012268,-1.100617,-1.165313,1.525329,0.969914,-2.378897,-1.907267,-2.699786,-1.608767,0.487386,0.350113,-0.757639,-0.971766,-1.125803,-2.401671,1.41451,-0.412714,-2.225838,-1.033969,-2.712181,0.293553,-0.513365,-0.780198,-0.50264,-0.989638,-0.487124,-1.194659,-1.38462,-2.000623,-1.515124,0.009036,1.066608,0,0,0.657741,0.590045,1.654581,-1.269664,-0.06552,-0.14892,-0.100571,20@34@20/01@34/01@20/01/01@34/01/01@20/01/01/01@34/01/01/01@20/01/01/01/01
0.336001,-0.178563,-0.466258,-0.5928,0.011825,-0.480981,0,-0.175574,-0.315385,-1.158861,-1.345523,-1.433932,-0.385296,0.320407,-0.658323,-1.238563,0.985503,-0.339907,0,1.838348,0.010283,1.025775,0.6527,0.096106,0.004904,-0.852315,-1.548018,-1.188184,0.381993,-1.127478,-1.218516,-0.609415,1.27784,1.159287,0.778165,-0.378507,0.752988,1.107955,0.574459,0.278543,0.06936,1.114265,-0.00802,0.991757,0.501212,0.195393,0.943145,-1.347382,-0.18875,-0.277852,-0.572308,-0.33327,-0.213717,0.27529,-0.523671,0.006117,-0.362314,-0.379818,0.825428,-0.678104,-0.286538,-0.05227,-1.602358,0.523554,-1.696525,0.53521,-1.261369,-0.76766,0.934583,0.921688,0.573721,-0.137618,-0.697083,-0.53331,0.151873,-0.725643,0.107989,0.731628,0.452308,11@11/04@11/04/01@11/04/02
0.521986,0.504403,-0.24316,0.131676,0,0,0.322543,0.622721,0.685975,0.50029,0.113727,0,1.007673,-0.31195,-0.165309,-0.391764,-0.34027,0,0.232908,0.2443,-0.292629,-0.503021,0.214494,-0.003153,-0.529973,-0.347144,-0.264078,-0.091041,0.539877,0.016718,0.536278,0.108796,1.035905,0.873945,1.009073,0,0.752988,0.861967,0.99933,-0.774982,0.332487,0.881924,0.886686,-0.061572,1.123813,1.21323,1.147298,-0.721893,-0.15026,0,0,-0.363366,-0.2646,0.522947,-0.153813,-0.229555,-0.662791,-0.418053,-0.09058,-0.32666,-0.154093,-0.081326,-0.622006,0.050818,0,0.855181,-0.385938,0.420615,-1.112839,-0.16521,0.322615,0.290098,-2.131603,-1.357103,-0.161192,-0.639745,0.207137,0.344187,-0.069276,01@11@16@01/04@11/02@16/19@11/02/03@16/19/03@11/02/03/04
-0.0773,-0.463132,0.336895,-0.254711,-0.603965,-1.140028,-0.647992,-1.250202,-0.770548,0.147279,-0.904995,0.18586,-0.722986,0.283209,-1.058896,-0.893571,-0.624364,0.010128,-0.891533,-0.803217,-0.320166,-1.343859,-0.636142,0.691658,0.399024,0.298353,0.072192,-0.091041,0.792491,0.817656,-0.269979,0.421062,1.668658,1.408962,0.104683,0.307794,0.752988,1.486399,2.678582,1.466154,0.352727,1.114265,1.42767,0.20176,1.877487,2.253685,1.487553,-2.181368,-0.31705,-0.422904,-0.572308,-0.403494,-0.488483,0.126697,-0.985994,-0.090924,-1.095832,-0.563348,0.323101,-0.733017,-0.130012,0.543379,-0.315646,0.001914,-0.234568,0.495213,-1.008467,-0.959318,-0.38362,0.945841,0.542333,0.704017,-1.015865,-1.431994,-1.162997,-0.668378,-0.189455,-0.407214,-1.028991,11@16@11/04@16/03@11/04/03@16/03/03@11/04/03/01
0.294671,-0.14062,-0.064681,-0.158114,0.011825,0.68733,-0.000969,0.991165,0.868041,-0.699947,0.113727,-0.318075,-0.300874,-0.16316,0,0.360945,0,-0.339907,-0.040994,-0.894305,-0.320166,0.414257,0.498039,0.071291,0.258267,-0.178753,-1.211748,-1.245929,0.003072,-1.041664,-0.435973,-0.890454,1.333671,1.462463,1.163011,0,1.072034,1.429632,1.039794,0.527559,0.211044,1.060647,1.42767,0.342204,1.336807,1.167993,2.065987,-0.054705,-0.24007,-0.646061,-0.181533,-0.403494,-0.366365,0.176228,-0.153813,-0.11865,0.044213,0.109596,-0.09058,-0.754983,0.207122,-0.110383,-1.132606,0.572458,-0.321849,0.775188,-1.55318,-0.825157,-0.692136,0.414469,-0.022656,0.124531,-0.059519,-0.757981,-0.756014,0.16197,-0.288603,0.03893,-0.027549,11@16@11/04@16/03@11/04/03@16/03/03@11/04/03/01
-0.345945,-0.633873,-0.733975,-0.085667,-0.855879,-0.630764,-0.618582,-0.851055,-0.70986,-1.12356,-1.04266,-0.75002,-0.934042,-0.869911,-0.658323,-1.081748,0,0.290156,-0.502303,1.542311,-0.898454,-0.85974,0.446486,0.071291,-1.458969,-0.82425,-1.181178,-1.043824,0.31884,-1.098874,-1.218516,-2.389329,1.222009,0.570769,0.451045,0.252148,0.912511,0.824123,0.958866,0.221078,0.312246,1.132137,1.07395,-0.237127,0.992739,0.647765,0.449776,-1.47248,-0.31705,-0.501009,-0.311791,-0.313206,-0.569896,-0.153981,-0.560657,-0.451364,-0.344639,-0.265111,-1.774853,-0.623191,0.339567,-0.05227,0.031563,0.621362,-1.129199,-0.104734,-0.561024,0.401449,-0.551902,0.849228,1.593839,1.311097,-1.015865,-1.207323,-1.256916,-0.410684,-0.239029,-0.242845,0.045472,02@11@12@02/13@12/07@02/13/03
-0.097965,0.01115,-0.399328,0.035079,-0.492003,0,-0.26566,-0.451907,-0.163663,-0.770549,-1.455655,-0.894002,0.501139,-1.130293,-0.71995,-0.705393,-0.624364,0.290156,-0.05541,-0.803217,-0.430316,-0.273701,-0.378373,-0.697963,-0.727032,-1.385552,-2.006568,-1.361418,-1.32315,-1.928416,-1.005095,-1.233946,0.105386,0.80261,0.566499,0.103758,0,0.634901,0.230515,-0.142867,0.0896,0.792562,0.262473,0.184204,0.583133,0.285868,0.381725,-0.138103,0.003701,0.034568,-0.337843,-0.553975,-0.76325,-0.319085,-0.560657,-0.090924,-0.37999,0.071361,-0.386066,-0.085042,0.207122,-0.110383,0.174531,0.474651,-0.605512,0.53521,-0.24976,-0.288517,-0.243386,1.380601,0.479556,0.690219,0.777284,0.5526,-0.442949,-0.353418,-0.511687,-0.207623,-0.163161,11@11/02@11/02/01@11/02/02@11/02/03@11/02/03/01
-0.4906,-1.48758,0.470754,-0.447905,-0.128127,1.256506,-0.32448,0.499906,0,-0.417538,0.306458,-0.75002,-0.427508,0.13442,0.605024,-0.23495,0.701409,0.220149,0.103165,-1.213115,-0.981066,-0.273701,-0.636142,-1.144626,-1.458969,-0.76812,-1.181178,-1.188184,-1.41788,-0.755615,-0.744248,-1.858478,0.961464,0.606437,0.470288,0.177953,0.682089,0.388913,0.270979,1.638549,-0.011602,0.721073,0.512158,-0.34246,0.304602,-0.121267,-0.094632,-0.88869,-0.034789,-0.255536,-0.728617,-1.125803,-1.485783,-0.830909,-1.799682,-0.201829,-0.247426,-0.188641,-0.474712,-0.28273,0.42385,-0.037742,0.256227,0.702868,-0.016365,-0.764675,0.139321,0.267289,-0.804324,0.486929,0.714968,0.428071,0.299111,-0.383529,-0.098579,0.305133,0.405433,-0.559842,0.170653,11@16@11/04@16/03@11/04/03@16/03/03@11/04/03/01@11/04/03/05
-0.20129,0.238805,-0.109301,1.073496,0.31972,1.436246,-0.412711,1.20609,0.079091,-0.276334,0.306458,0.041879,-0.385296,0.431999,0.142824,0.580486,0.196352,-0.75995,0.290572,-0.051737,0.478421,0.388777,0.962023,0.418696,0.821295,-1.020706,-0.569778,-0.755102,-0.502155,-1.299108,-0.578253,-0.765548,1.445333,0.963115,0.874376,0.548927,0.912511,0.71059,1.140953,0.106148,0.514652,1.060647,1.032335,0.55287,0.943586,0.760858,0.432763,0.612483,-0.727612,0.190778,-0.242321,-0.253013,-0.23407,-1.375753,-1.170923,-0.7009,-0.547903,-0.188641,-0.238323,-0.32666,0.339567,-0.342831,-0.070557,0.344241,0.158197,-0.544694,-0.813927,-0.384346,-0.692136,0.728462,1.185792,0.704017,0.418654,-0.158858,-1.476061,-0.668378,-0.833918,-0.019773,-0.27791,01@02@11@16@01/03@02/13@11/04@16/03@01/03/16@02/13/03@11/04/03@16/03/03@01/03/16/01
-0.035969,-0.804615,-0.131611,-0.206413,-0.072146,-0.540894,0.351953,-0.666833,0.139779,-0.170431,-0.739797,0.6538,-0.216452,-0.386344,-0.350189,0.015953,-0.056176,0.290156,-0.531135,-0.757672,-0.678154,-0.579461,-0.636142,-0.499446,-0.614427,0.326419,0.744732,0.313169,-0.786346,-0.383751,-0.388546,0.327382,0,0.642105,-0.299405,-0.434153,-2.295673,-1.314082,0.169819,0.125303,-0.537856,-0.81595,-1.00676,0.816202,-1.33382,-0.098648,-0.94527,-0.3466,-0.522331,-0.668377,-0.415998,-0.403494,-0.488483,0.572478,-0.153813,0.713134,-0.37999,-0.318641,-0.53381,-0.063077,0.604458,0.572435,0.623859,-0.275207,-0.212748,0.215238,-0.171944,-0.595169,0.093177,0.462775,-0.054044,-0.068631,-0.697083,-1.020097,-1.382142,-0.525214,-0.610835,0.003708,0.118494,11@11/02@11/02/03@11/02/03/01@11/02/03/04
